"Date","Prac","Subject","Age","Sex","Hand","Block","Bin","Trial","Shape","Label","Match","CorrResp","Resp","ACC","RT","Morality","Identity"
"26-May-2018_10:10:47","Exp",7327,19,"female","R",3,5,23,"moralSelf","moralSelf","match","m","m",1,0.5557,"Good","Self"
"26-May-2018_10:10:49","Exp",7327,19,"female","R",3,5,24,"immoralOther","moralSelf","mismatch","n","n",1,0.6556,"Bad","Other"
"26-May-2018_10:16:19","Exp",7327,19,"female","R",1,1,1,"immoralSelf","immoralSelf","match","m","m",1,0.759,"Bad","Self"
"26-May-2018_10:16:22","Exp",7327,19,"female","R",1,1,2,"immoralOther","immoralOther","match","m","m",1,0.635,"Bad","Other"
"26-May-2018_10:16:24","Exp",7327,19,"female","R",1,1,3,"immoralOther","immoralSelf","mismatch","n","n",1,0.9564,"Bad","Other"
"26-May-2018_10:16:27","Exp",7327,19,"female","R",1,1,4,"immoralSelf","immoralOther","mismatch","n","n",1,0.7523,"Bad","Self"
"26-May-2018_10:16:29","Exp",7327,19,"female","R",1,1,5,"moralOther","immoralOther","mismatch","n","n",1,0.7721,"Good","Other"
"26-May-2018_10:16:31","Exp",7327,19,"female","R",1,1,6,"moralOther","moralOther","match","m","m",1,0.6603,"Good","Other"
"26-May-2018_10:16:34","Exp",7327,19,"female","R",1,1,7,"moralOther","immoralOther","mismatch","n","n",1,0.6303,"Good","Other"
"26-May-2018_10:16:36","Exp",7327,19,"female","R",1,1,8,"moralSelf","moralOther","mismatch","n","n",1,0.8915,"Good","Self"
"26-May-2018_10:16:38","Exp",7327,19,"female","R",1,1,9,"moralSelf","moralSelf","match","m","m",1,0.7062,"Good","Self"
"26-May-2018_10:16:41","Exp",7327,19,"female","R",1,1,10,"moralSelf","immoralOther","mismatch","n","n",1,0.6451,"Good","Self"
"26-May-2018_10:16:43","Exp",7327,19,"female","R",1,1,11,"immoralSelf","moralOther","mismatch","n","n",1,0.7308,"Bad","Self"
"26-May-2018_10:16:46","Exp",7327,19,"female","R",1,1,12,"immoralOther","immoralOther","match","m","m",1,0.7502,"Bad","Other"
"26-May-2018_10:16:48","Exp",7327,19,"female","R",1,1,13,"immoralOther","immoralOther","match","m","m",1,0.6421,"Bad","Other"
"26-May-2018_10:16:50","Exp",7327,19,"female","R",1,1,14,"moralOther","immoralSelf","mismatch","n","n",1,0.8276,"Good","Other"
"26-May-2018_10:16:53","Exp",7327,19,"female","R",1,1,15,"moralOther","moralOther","match","m","m",1,0.7208,"Good","Other"
"26-May-2018_10:16:55","Exp",7327,19,"female","R",1,1,16,"moralSelf","immoralSelf","mismatch","n","n",1,0.7279,"Good","Self"
"26-May-2018_10:16:57","Exp",7327,19,"female","R",1,1,17,"moralSelf","moralSelf","match","m","m",1,0.6433,"Good","Self"
"26-May-2018_10:17:00","Exp",7327,19,"female","R",1,1,18,"moralOther","moralOther","match","m","m",1,0.7328,"Good","Other"
"26-May-2018_10:17:02","Exp",7327,19,"female","R",1,1,19,"immoralSelf","moralSelf","mismatch","n","n",1,0.7042,"Bad","Self"
"26-May-2018_10:17:04","Exp",7327,19,"female","R",1,1,20,"immoralOther","moralSelf","mismatch","n","n",1,0.6911,"Bad","Other"
"26-May-2018_10:17:07","Exp",7327,19,"female","R",1,1,21,"immoralOther","immoralSelf","mismatch","n","n",1,0.7858,"Bad","Other"
"26-May-2018_10:17:09","Exp",7327,19,"female","R",1,1,22,"immoralSelf","immoralSelf","match","m","m",1,0.6504,"Bad","Self"
"26-May-2018_10:17:11","Exp",7327,19,"female","R",1,1,23,"immoralSelf","immoralSelf","match","m","m",1,0.5841,"Bad","Self"
"26-May-2018_10:17:14","Exp",7327,19,"female","R",1,1,24,"moralSelf","moralSelf","match","m","m",1,0.8444,"Good","Self"
"26-May-2018_10:17:16","Exp",7327,19,"female","R",1,2,1,"immoralSelf","immoralSelf","match","m",NA,-1,1.0841,"Bad","Self"
"26-May-2018_10:17:19","Exp",7327,19,"female","R",1,2,2,"immoralOther","immoralOther","match","m","m",1,0.8366,"Bad","Other"
"26-May-2018_10:17:21","Exp",7327,19,"female","R",1,2,3,"moralOther","moralOther","match","m","m",1,0.6861,"Good","Other"
"26-May-2018_10:17:24","Exp",7327,19,"female","R",1,2,4,"moralOther","immoralOther","mismatch","n","n",1,0.7286,"Good","Other"
"26-May-2018_10:17:26","Exp",7327,19,"female","R",1,2,5,"moralSelf","moralOther","mismatch","n","n",1,0.7239,"Good","Self"
"26-May-2018_10:17:28","Exp",7327,19,"female","R",1,2,6,"immoralOther","moralOther","mismatch","n","n",1,0.6591,"Bad","Other"
"26-May-2018_10:17:30","Exp",7327,19,"female","R",1,2,7,"moralSelf","moralSelf","match","m","m",1,0.669,"Good","Self"
"26-May-2018_10:17:33","Exp",7327,19,"female","R",1,2,8,"immoralSelf","immoralSelf","match","m","m",1,0.7154,"Bad","Self"
"26-May-2018_10:17:35","Exp",7327,19,"female","R",1,2,9,"moralSelf","moralSelf","match","m","m",1,0.7144,"Good","Self"
"26-May-2018_10:17:37","Exp",7327,19,"female","R",1,2,10,"moralSelf","immoralSelf","mismatch","n","n",1,0.6133,"Good","Self"
"26-May-2018_10:17:40","Exp",7327,19,"female","R",1,2,11,"immoralSelf","moralSelf","mismatch","n","n",1,0.8144,"Bad","Self"
"26-May-2018_10:17:42","Exp",7327,19,"female","R",1,2,12,"immoralOther","immoralSelf","mismatch","n","n",1,0.6714,"Bad","Other"
"26-May-2018_10:17:45","Exp",7327,19,"female","R",1,2,13,"immoralSelf","moralSelf","mismatch","n","n",1,0.7337,"Bad","Self"
"26-May-2018_10:17:47","Exp",7327,19,"female","R",1,2,14,"immoralSelf","immoralSelf","match","m","m",1,0.785,"Bad","Self"
"26-May-2018_10:17:49","Exp",7327,19,"female","R",1,2,15,"immoralOther","immoralOther","match","m","m",1,0.6373,"Bad","Other"
"26-May-2018_10:17:52","Exp",7327,19,"female","R",1,2,16,"moralOther","immoralSelf","mismatch","n","n",1,0.7348,"Good","Other"
"26-May-2018_10:17:54","Exp",7327,19,"female","R",1,2,17,"moralOther","immoralSelf","mismatch","n","n",1,0.8262,"Good","Other"
"26-May-2018_10:17:56","Exp",7327,19,"female","R",1,2,18,"moralSelf","moralSelf","match","m","m",1,0.6155,"Good","Self"
"26-May-2018_10:17:59","Exp",7327,19,"female","R",1,2,19,"immoralSelf","immoralOther","mismatch","n","n",1,0.7845,"Bad","Self"
"26-May-2018_10:18:01","Exp",7327,19,"female","R",1,2,20,"immoralOther","moralOther","mismatch","n","n",1,0.5968,"Bad","Other"
"26-May-2018_10:18:03","Exp",7327,19,"female","R",1,2,21,"moralOther","moralOther","match","m","m",1,0.6614,"Good","Other"
"26-May-2018_10:18:06","Exp",7327,19,"female","R",1,2,22,"moralSelf","moralOther","mismatch","n","n",1,0.7914,"Good","Self"
"26-May-2018_10:18:08","Exp",7327,19,"female","R",1,2,23,"immoralOther","immoralOther","match","m","m",1,0.688,"Bad","Other"
"26-May-2018_10:18:10","Exp",7327,19,"female","R",1,2,24,"moralOther","moralOther","match","m","m",1,0.8024,"Good","Other"
"26-May-2018_10:23:37","Exp",7327,19,"female","R",1,1,1,"moralOther","moralSelf","mismatch","n",NA,-1,1.0841,"Good","Other"
"26-May-2018_10:23:39","Exp",7327,19,"female","R",1,1,2,"immoralSelf","immoralSelf","match","m","m",1,0.6162,"Bad","Self"
"26-May-2018_10:23:42","Exp",7327,19,"female","R",1,1,3,"moralSelf","immoralOther","mismatch","n","n",1,0.6973,"Good","Self"
"26-May-2018_10:23:44","Exp",7327,19,"female","R",1,1,4,"immoralOther","moralSelf","mismatch","n","n",1,0.6799,"Bad","Other"
"26-May-2018_10:23:46","Exp",7327,19,"female","R",1,1,5,"moralOther","immoralSelf","mismatch","n","n",1,0.6664,"Good","Other"
"26-May-2018_10:23:49","Exp",7327,19,"female","R",1,1,6,"immoralOther","immoralOther","match","m","m",1,0.6924,"Bad","Other"
"26-May-2018_10:23:51","Exp",7327,19,"female","R",1,1,7,"immoralSelf","immoralSelf","match","m","m",1,0.7311,"Bad","Self"
"26-May-2018_10:23:53","Exp",7327,19,"female","R",1,1,8,"moralOther","moralOther","match","m","m",1,0.6625,"Good","Other"
"26-May-2018_10:23:56","Exp",7327,19,"female","R",1,1,9,"moralSelf","immoralOther","mismatch","n","n",1,0.7444,"Good","Self"
"26-May-2018_10:23:58","Exp",7327,19,"female","R",1,1,10,"moralSelf","moralSelf","match","m","m",1,0.72,"Good","Self"
"26-May-2018_10:24:00","Exp",7327,19,"female","R",1,1,11,"immoralOther","immoralOther","match","m","m",1,0.6151,"Bad","Other"
"26-May-2018_10:24:03","Exp",7327,19,"female","R",1,1,12,"immoralOther","immoralSelf","mismatch","n","n",1,0.7282,"Bad","Other"
"26-May-2018_10:24:05","Exp",7327,19,"female","R",1,1,13,"moralOther","moralOther","match","m","m",1,0.5956,"Good","Other"
"26-May-2018_10:24:07","Exp",7327,19,"female","R",1,1,14,"moralOther","moralOther","match","m","m",1,0.5721,"Good","Other"
"26-May-2018_10:24:09","Exp",7327,19,"female","R",1,1,15,"moralSelf","moralSelf","match","m","m",1,0.5962,"Good","Self"
"26-May-2018_10:24:12","Exp",7327,19,"female","R",1,1,16,"immoralSelf","moralOther","mismatch","n","n",1,0.6607,"Bad","Self"
"26-May-2018_10:24:14","Exp",7327,19,"female","R",1,1,17,"immoralSelf","immoralOther","mismatch","n","n",1,0.7427,"Bad","Self"
"26-May-2018_10:24:16","Exp",7327,19,"female","R",1,1,18,"immoralOther","immoralOther","match","m","m",1,0.5983,"Bad","Other"
"26-May-2018_10:24:19","Exp",7327,19,"female","R",1,1,19,"moralSelf","immoralOther","mismatch","n","n",1,0.6992,"Good","Self"
"26-May-2018_10:24:21","Exp",7327,19,"female","R",1,1,20,"moralSelf","moralSelf","match","m","m",1,0.6338,"Good","Self"
"26-May-2018_10:24:24","Exp",7327,19,"female","R",1,1,21,"moralOther","moralSelf","mismatch","n","n",1,1.0113,"Good","Other"
"26-May-2018_10:24:26","Exp",7327,19,"female","R",1,1,22,"immoralOther","moralSelf","mismatch","n","n",1,0.8204,"Bad","Other"
"26-May-2018_10:24:28","Exp",7327,19,"female","R",1,1,23,"immoralSelf","immoralSelf","match","m","m",1,0.7494,"Bad","Self"
"26-May-2018_10:24:31","Exp",7327,19,"female","R",1,1,24,"immoralSelf","immoralOther","mismatch","n","n",1,0.6771,"Bad","Self"
"26-May-2018_10:24:33","Exp",7327,19,"female","R",1,2,1,"moralSelf","moralOther","mismatch","n","m",0,0.5712,"Good","Self"
"26-May-2018_10:24:35","Exp",7327,19,"female","R",1,2,2,"moralOther","immoralSelf","mismatch","n","n",1,0.7633,"Good","Other"
"26-May-2018_10:24:37","Exp",7327,19,"female","R",1,2,3,"immoralSelf","immoralSelf","match","m","m",1,0.6034,"Bad","Self"
"26-May-2018_10:24:40","Exp",7327,19,"female","R",1,2,4,"moralSelf","moralSelf","match","m","m",1,0.7042,"Good","Self"
"26-May-2018_10:24:42","Exp",7327,19,"female","R",1,2,5,"immoralSelf","moralOther","mismatch","n","n",1,0.7631,"Bad","Self"
"26-May-2018_10:24:45","Exp",7327,19,"female","R",1,2,6,"moralSelf","immoralSelf","mismatch","n","n",1,0.6512,"Good","Self"
"26-May-2018_10:24:47","Exp",7327,19,"female","R",1,2,7,"moralOther","moralOther","match","m","m",1,0.6169,"Good","Other"
"26-May-2018_10:24:49","Exp",7327,19,"female","R",1,2,8,"moralSelf","moralSelf","match","m","m",1,0.7699,"Good","Self"
"26-May-2018_10:24:51","Exp",7327,19,"female","R",1,2,9,"immoralOther","immoralOther","match","m","m",1,0.562,"Bad","Other"
"26-May-2018_10:24:54","Exp",7327,19,"female","R",1,2,10,"immoralSelf","immoralOther","mismatch","n","n",1,0.6421,"Bad","Self"
"26-May-2018_10:24:56","Exp",7327,19,"female","R",1,2,11,"immoralOther","immoralOther","match","m","m",1,0.6276,"Bad","Other"
"26-May-2018_10:24:58","Exp",7327,19,"female","R",1,2,12,"immoralOther","moralSelf","mismatch","n","n",1,0.6409,"Bad","Other"
"26-May-2018_10:25:01","Exp",7327,19,"female","R",1,2,13,"immoralSelf","immoralSelf","match","m","m",1,0.7543,"Bad","Self"
"26-May-2018_10:25:03","Exp",7327,19,"female","R",1,2,14,"immoralOther","moralOther","mismatch","n","n",1,0.6303,"Bad","Other"
"26-May-2018_10:25:05","Exp",7327,19,"female","R",1,2,15,"moralSelf","moralSelf","match","m","m",1,0.4595,"Good","Self"
"26-May-2018_10:25:07","Exp",7327,19,"female","R",1,2,16,"immoralSelf","immoralSelf","match","m","m",1,0.6934,"Bad","Self"
"26-May-2018_10:25:10","Exp",7327,19,"female","R",1,2,17,"moralSelf","immoralSelf","mismatch","n","n",1,0.7321,"Good","Self"
"26-May-2018_10:25:12","Exp",7327,19,"female","R",1,2,18,"moralOther","immoralOther","mismatch","n","n",1,0.7755,"Good","Other"
"26-May-2018_10:25:15","Exp",7327,19,"female","R",1,2,19,"immoralOther","immoralSelf","mismatch","n",NA,-1,1.0841,"Bad","Other"
"26-May-2018_10:25:17","Exp",7327,19,"female","R",1,2,20,"moralOther","moralOther","match","m","m",1,0.7023,"Good","Other"
"26-May-2018_10:25:19","Exp",7327,19,"female","R",1,2,21,"moralOther","immoralSelf","mismatch","n","n",1,0.7409,"Good","Other"
"26-May-2018_10:25:22","Exp",7327,19,"female","R",1,2,22,"moralOther","moralOther","match","m","m",1,0.8205,"Good","Other"
"26-May-2018_10:25:24","Exp",7327,19,"female","R",1,2,23,"immoralSelf","moralOther","mismatch","n","n",1,0.5619,"Bad","Self"
"26-May-2018_10:25:26","Exp",7327,19,"female","R",1,2,24,"immoralOther","immoralOther","match","m","m",1,0.6819,"Bad","Other"
"26-May-2018_10:30:22","Exp",7327,19,"female","R",1,1,1,"moralOther","immoralOther","mismatch","n","n",1,0.7866,"Good","Other"
"26-May-2018_10:30:25","Exp",7327,19,"female","R",1,1,2,"moralSelf","moralSelf","match","m","m",1,0.5633,"Good","Self"
"26-May-2018_10:30:27","Exp",7327,19,"female","R",1,1,3,"moralOther","immoralSelf","mismatch","n","n",1,0.7633,"Good","Other"
"26-May-2018_10:30:29","Exp",7327,19,"female","R",1,1,4,"immoralOther","immoralOther","match","m","m",1,0.6354,"Bad","Other"
"26-May-2018_10:30:32","Exp",7327,19,"female","R",1,1,5,"immoralSelf","immoralOther","mismatch","n","n",1,0.621,"Bad","Self"
"26-May-2018_10:30:34","Exp",7327,19,"female","R",1,1,6,"immoralSelf","immoralSelf","match","m","m",1,0.5862,"Bad","Self"
"26-May-2018_10:30:36","Exp",7327,19,"female","R",1,1,7,"immoralOther","moralOther","mismatch","n","n",1,0.7228,"Bad","Other"
"26-May-2018_10:30:38","Exp",7327,19,"female","R",1,1,8,"immoralSelf","immoralOther","mismatch","n","n",1,0.746,"Bad","Self"
"26-May-2018_10:30:41","Exp",7327,19,"female","R",1,1,9,"immoralOther","immoralOther","match","m","m",1,0.6255,"Bad","Other"
"26-May-2018_10:30:43","Exp",7327,19,"female","R",1,1,10,"moralOther","moralOther","match","m","m",1,0.7908,"Good","Other"
"26-May-2018_10:30:46","Exp",7327,19,"female","R",1,1,11,"immoralSelf","immoralOther","mismatch","n","n",1,0.7753,"Bad","Self"
"26-May-2018_10:30:48","Exp",7327,19,"female","R",1,1,12,"immoralOther","moralOther","mismatch","n","n",1,0.6837,"Bad","Other"
"26-May-2018_10:30:50","Exp",7327,19,"female","R",1,1,13,"moralSelf","immoralSelf","mismatch","n","n",1,0.7021,"Good","Self"
"26-May-2018_10:30:52","Exp",7327,19,"female","R",1,1,14,"moralSelf","immoralSelf","mismatch","n","n",1,0.6128,"Good","Self"
"26-May-2018_10:30:55","Exp",7327,19,"female","R",1,1,15,"immoralSelf","immoralSelf","match","m","m",1,0.4219,"Bad","Self"
"26-May-2018_10:30:57","Exp",7327,19,"female","R",1,1,16,"moralOther","immoralSelf","mismatch","n","n",1,0.643,"Good","Other"
"26-May-2018_10:30:59","Exp",7327,19,"female","R",1,1,17,"immoralSelf","immoralSelf","match","m","m",1,0.5646,"Bad","Self"
"26-May-2018_10:31:01","Exp",7327,19,"female","R",1,1,18,"immoralOther","immoralOther","match","m","m",1,0.6126,"Bad","Other"
"26-May-2018_10:31:03","Exp",7327,19,"female","R",1,1,19,"moralOther","moralOther","match","m","m",1,0.6057,"Good","Other"
"26-May-2018_10:31:06","Exp",7327,19,"female","R",1,1,20,"moralOther","moralOther","match","m","m",1,0.5705,"Good","Other"
"26-May-2018_10:31:08","Exp",7327,19,"female","R",1,1,21,"immoralOther","moralOther","mismatch","n","n",1,0.7145,"Bad","Other"
"26-May-2018_10:31:10","Exp",7327,19,"female","R",1,1,22,"moralSelf","immoralOther","mismatch","n","n",1,0.6854,"Good","Self"
"26-May-2018_10:31:12","Exp",7327,19,"female","R",1,1,23,"moralSelf","moralSelf","match","m","m",1,0.4159,"Good","Self"
"26-May-2018_10:31:14","Exp",7327,19,"female","R",1,1,24,"moralSelf","moralSelf","match","m","m",1,0.4889,"Good","Self"
"26-May-2018_10:31:17","Exp",7327,19,"female","R",1,2,1,"moralOther","moralSelf","mismatch","n","n",1,0.7394,"Good","Other"
"26-May-2018_10:31:19","Exp",7327,19,"female","R",1,2,2,"immoralOther","immoralOther","match","m","m",1,0.547,"Bad","Other"
"26-May-2018_10:31:22","Exp",7327,19,"female","R",1,2,3,"moralSelf","moralOther","mismatch","n","m",0,0.8826,"Good","Self"
"26-May-2018_10:31:24","Exp",7327,19,"female","R",1,2,4,"immoralSelf","immoralOther","mismatch","n","n",1,0.701,"Bad","Self"
"26-May-2018_10:31:26","Exp",7327,19,"female","R",1,2,5,"immoralSelf","immoralSelf","match","m","m",1,0.6518,"Bad","Self"
"26-May-2018_10:31:29","Exp",7327,19,"female","R",1,2,6,"moralSelf","moralOther","mismatch","n","n",1,0.7454,"Good","Self"
"26-May-2018_10:31:31","Exp",7327,19,"female","R",1,2,7,"immoralOther","moralSelf","mismatch","n","n",1,0.569,"Bad","Other"
"26-May-2018_10:31:33","Exp",7327,19,"female","R",1,2,8,"immoralSelf","immoralSelf","match","m","m",1,0.6011,"Bad","Self"
"26-May-2018_10:31:35","Exp",7327,19,"female","R",1,2,9,"moralSelf","moralSelf","match","m","m",1,0.59,"Good","Self"
"26-May-2018_10:31:37","Exp",7327,19,"female","R",1,2,10,"moralSelf","immoralSelf","mismatch","n","n",1,0.6224,"Good","Self"
"26-May-2018_10:31:40","Exp",7327,19,"female","R",1,2,11,"immoralOther","immoralOther","match","m","m",1,0.5798,"Bad","Other"
"26-May-2018_10:31:42","Exp",7327,19,"female","R",1,2,12,"immoralSelf","moralOther","mismatch","n","n",1,0.7681,"Bad","Self"
"26-May-2018_10:31:45","Exp",7327,19,"female","R",1,2,13,"moralOther","moralOther","match","m","m",1,0.8962,"Good","Other"
"26-May-2018_10:31:47","Exp",7327,19,"female","R",1,2,14,"immoralOther","immoralOther","match","m","m",1,0.5669,"Bad","Other"
"26-May-2018_10:31:49","Exp",7327,19,"female","R",1,2,15,"moralOther","moralOther","match","m","m",1,0.5669,"Good","Other"
"26-May-2018_10:31:51","Exp",7327,19,"female","R",1,2,16,"immoralSelf","moralOther","mismatch","n","n",1,0.703,"Bad","Self"
"26-May-2018_10:31:54","Exp",7327,19,"female","R",1,2,17,"moralSelf","moralSelf","match","m","m",1,0.8098,"Good","Self"
"26-May-2018_10:31:56","Exp",7327,19,"female","R",1,2,18,"moralOther","moralSelf","mismatch","n","n",1,0.587,"Good","Other"
"26-May-2018_10:31:58","Exp",7327,19,"female","R",1,2,19,"immoralOther","moralSelf","mismatch","n","n",1,0.6515,"Bad","Other"
"26-May-2018_10:32:01","Exp",7327,19,"female","R",1,2,20,"immoralSelf","immoralSelf","match","m","m",1,0.6413,"Bad","Self"
"26-May-2018_10:32:03","Exp",7327,19,"female","R",1,2,21,"moralOther","immoralSelf","mismatch","n","n",1,0.6587,"Good","Other"
"26-May-2018_10:32:05","Exp",7327,19,"female","R",1,2,22,"immoralOther","moralOther","mismatch","n","m",0,0.6607,"Bad","Other"
"26-May-2018_10:32:07","Exp",7327,19,"female","R",1,2,23,"moralSelf","moralSelf","match","m","m",1,0.6227,"Good","Self"
"26-May-2018_10:32:10","Exp",7327,19,"female","R",1,2,24,"moralOther","moralOther","match","m","m",1,0.7639,"Good","Other"
"26-May-2018_10:37:23","Exp",7327,19,"female","R",1,1,1,"immoralSelf","immoralSelf","match","m","m",1,0.6387,"Bad","Self"
"26-May-2018_10:37:26","Exp",7327,19,"female","R",1,1,2,"immoralOther","moralSelf","mismatch","n","n",1,0.7042,"Bad","Other"
"26-May-2018_10:37:28","Exp",7327,19,"female","R",1,1,3,"immoralOther","moralOther","mismatch","n","n",1,0.8271,"Bad","Other"
"26-May-2018_10:37:30","Exp",7327,19,"female","R",1,1,4,"immoralOther","moralOther","mismatch","n","n",1,0.5525,"Bad","Other"
"26-May-2018_10:37:33","Exp",7327,19,"female","R",1,1,5,"moralOther","moralSelf","mismatch","n","n",1,0.6443,"Good","Other"
"26-May-2018_10:37:35","Exp",7327,19,"female","R",1,1,6,"immoralOther","immoralOther","match","m","m",1,0.6821,"Bad","Other"
"26-May-2018_10:37:38","Exp",7327,19,"female","R",1,1,7,"moralOther","immoralSelf","mismatch","n","n",1,0.9085,"Good","Other"
"26-May-2018_10:37:40","Exp",7327,19,"female","R",1,1,8,"moralSelf","moralSelf","match","m","m",1,0.6154,"Good","Self"
"26-May-2018_10:37:42","Exp",7327,19,"female","R",1,1,9,"immoralOther","immoralOther","match","m","m",1,0.6084,"Bad","Other"
"26-May-2018_10:37:44","Exp",7327,19,"female","R",1,1,10,"immoralSelf","immoralSelf","match","m","m",1,0.7252,"Bad","Self"
"26-May-2018_10:37:47","Exp",7327,19,"female","R",1,1,11,"moralSelf","immoralSelf","mismatch","n","n",1,0.7884,"Good","Self"
"26-May-2018_10:37:49","Exp",7327,19,"female","R",1,1,12,"immoralSelf","moralSelf","mismatch","n","n",1,0.7329,"Bad","Self"
"26-May-2018_10:37:52","Exp",7327,19,"female","R",1,1,13,"immoralSelf","immoralOther","mismatch","n","n",1,0.7763,"Bad","Self"
"26-May-2018_10:37:54","Exp",7327,19,"female","R",1,1,14,"immoralSelf","immoralSelf","match","m","m",1,0.6286,"Bad","Self"
"26-May-2018_10:37:56","Exp",7327,19,"female","R",1,1,15,"moralSelf","immoralSelf","mismatch","n","n",1,0.5778,"Good","Self"
"26-May-2018_10:37:59","Exp",7327,19,"female","R",1,1,16,"moralOther","immoralOther","mismatch","n","n",1,0.8381,"Good","Other"
"26-May-2018_10:38:01","Exp",7327,19,"female","R",1,1,17,"immoralSelf","immoralOther","mismatch","n","n",1,0.7757,"Bad","Self"
"26-May-2018_10:38:03","Exp",7327,19,"female","R",1,1,18,"moralSelf","moralSelf","match","m","m",1,0.6041,"Good","Self"
