,?..build,computer.platform,date,time,subject,seed,sessionid,blockcode,blocknum,trialcode,trialnum,current_condition,condition_index,oldnew,ltm_item,oldnew_resp,oldnew_RT
14615,6.5.1,mac,2021/11/16,16:30:21,61003045d0f2c8b7ddb40dbd,11,1,main,2,next_trial,332,60,6,0,184,5,4366
14616,6.5.1,mac,2021/11/16,16:30:21,61003045d0f2c8b7ddb40dbd,11,1,main,2,next_trial,335,15,1,5,54,6,1672
14617,6.5.1,mac,2021/11/16,16:30:21,61003045d0f2c8b7ddb40dbd,11,1,main,2,next_trial,338,10,1,0,73,1,2045
14618,6.5.1,mac,2021/11/16,16:30:21,61003045d0f2c8b7ddb40dbd,11,1,main,2,next_trial,341,45,4,5,43,3,4953
14619,6.5.1,mac,2021/11/16,16:30:21,61003045d0f2c8b7ddb40dbd,11,1,main,2,next_trial,344,40,4,0,116,1,1434
14620,6.5.1,mac,2021/11/16,16:30:21,61003045d0f2c8b7ddb40dbd,11,1,main,2,next_trial,347,30,3,0,114,1,1945
14621,6.5.1,mac,2021/11/16,16:30:21,61003045d0f2c8b7ddb40dbd,11,1,main,2,next_trial,350,50,5,0,181,2,2296
14622,6.5.1,mac,2021/11/16,16:30:21,61003045d0f2c8b7ddb40dbd,11,1,main,2,next_trial,353,20,2,0,84,1,1362
14623,6.5.1,mac,2021/11/16,16:30:21,61003045d0f2c8b7ddb40dbd,11,1,main,2,next_trial,356,60,6,0,188,1,2778
14624,6.5.1,mac,2021/11/16,16:30:21,61003045d0f2c8b7ddb40dbd,11,1,main,2,next_trial,359,55,5,5,58,6,1675
14625,6.5.1,mac,2021/11/16,16:30:21,61003045d0f2c8b7ddb40dbd,11,1,main,2,next_trial,362,55,5,5,42,5,4400
14626,6.5.1,mac,2021/11/16,16:30:21,61003045d0f2c8b7ddb40dbd,11,1,main,2,next_trial,365,25,2,5,51,3,2580
14627,6.5.1,mac,2021/11/16,16:30:21,61003045d0f2c8b7ddb40dbd,11,1,main,2,next_trial,368,20,2,0,73,1,1557
14628,6.5.1,mac,2021/11/16,16:30:21,61003045d0f2c8b7ddb40dbd,11,1,main,2,next_trial,371,35,3,5,30,6,2170
14629,6.5.1,mac,2021/11/16,16:30:21,61003045d0f2c8b7ddb40dbd,11,1,main,2,next_trial,374,10,1,0,74,1,1536
14630,6.5.1,mac,2021/11/16,16:30:21,61003045d0f2c8b7ddb40dbd,11,1,main,2,next_trial,377,65,6,5,36,3,2559
14631,6.5.1,mac,2021/11/16,16:30:21,61003045d0f2c8b7ddb40dbd,11,1,main,2,next_trial,380,65,6,5,27,5,4094
14632,6.5.1,mac,2021/11/16,16:30:21,61003045d0f2c8b7ddb40dbd,11,1,main,2,next_trial,383,55,5,5,47,6,1587
14633,6.5.1,mac,2021/11/16,16:30:21,61003045d0f2c8b7ddb40dbd,11,1,main,2,next_trial,386,45,4,5,45,3,4876
14634,6.5.1,mac,2021/11/16,16:30:21,61003045d0f2c8b7ddb40dbd,11,1,main,2,next_trial,389,15,1,5,44,5,2301
14635,6.5.1,mac,2021/11/16,16:30:21,61003045d0f2c8b7ddb40dbd,11,1,main,2,next_trial,392,65,6,5,44,6,1365
14636,6.5.1,mac,2021/11/16,16:30:21,61003045d0f2c8b7ddb40dbd,11,1,main,2,next_trial,395,40,4,0,111,3,2503
14637,6.5.1,mac,2021/11/16,16:30:21,61003045d0f2c8b7ddb40dbd,11,1,main,2,next_trial,398,35,3,5,37,1,3122
14638,6.5.1,mac,2021/11/16,16:30:21,61003045d0f2c8b7ddb40dbd,11,1,main,2,next_trial,401,40,4,0,117,1,1407
14639,6.5.1,mac,2021/11/16,16:30:21,61003045d0f2c8b7ddb40dbd,11,1,main,2,next_trial,404,10,1,0,75,1,1338
14640,6.5.1,mac,2021/11/16,16:30:21,61003045d0f2c8b7ddb40dbd,11,1,main,2,next_trial,407,60,6,0,192,1,1560
14641,6.5.1,mac,2021/11/16,16:30:21,61003045d0f2c8b7ddb40dbd,11,1,main,2,next_trial,410,30,3,0,109,2,1599
14642,6.5.1,mac,2021/11/16,16:30:21,61003045d0f2c8b7ddb40dbd,11,1,main,2,next_trial,413,45,4,5,39,6,5870
14643,6.5.1,mac,2021/11/16,16:30:21,61003045d0f2c8b7ddb40dbd,11,1,main,2,next_trial,416,35,3,5,41,3,2993
14644,6.5.1,mac,2021/11/16,16:30:21,61003045d0f2c8b7ddb40dbd,11,1,main,2,next_trial,419,25,2,5,40,1,3230
14645,6.5.1,mac,2021/11/16,16:30:21,61003045d0f2c8b7ddb40dbd,11,1,main,2,next_trial,422,50,5,0,192,1,2305
14646,6.5.1,mac,2021/11/16,16:30:21,61003045d0f2c8b7ddb40dbd,11,1,main,2,next_trial,425,30,3,0,117,1,2017
14647,6.5.1,mac,2021/11/16,16:30:21,61003045d0f2c8b7ddb40dbd,11,1,main,2,next_trial,428,60,6,0,185,1,1544
14648,6.5.1,mac,2021/11/16,16:30:21,61003045d0f2c8b7ddb40dbd,11,1,main,2,next_trial,431,15,1,5,36,6,1714
14649,6.5.1,mac,2021/11/16,16:30:21,61003045d0f2c8b7ddb40dbd,11,1,main,2,next_trial,434,15,1,5,55,6,1475
14650,6.5.1,mac,2021/11/16,16:30:21,61003045d0f2c8b7ddb40dbd,11,1,main,2,next_trial,437,20,2,0,74,1,2053
14651,6.5.1,mac,2021/11/16,16:30:21,61003045d0f2c8b7ddb40dbd,11,1,main,2,next_trial,440,25,2,5,49,6,3872
14652,6.5.1,mac,2021/11/16,16:30:21,61003045d0f2c8b7ddb40dbd,11,1,main,2,next_trial,443,50,5,0,182,1,1482
14653,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,practice,1,next_trial,17,85,8,5,41,4,5087
14654,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,practice,1,next_trial,20,80,8,0,2,6,2003
14655,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,practice,1,next_trial,23,80,8,0,1,5,1983
14656,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,practice,1,next_trial,26,85,8,5,42,6,2431
14657,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,9,30,3,0,118,5,2436
14658,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,12,65,6,5,34,5,2589
14659,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,15,50,5,0,185,3,3106
14660,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,18,10,1,0,82,1,3463
14661,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,21,50,5,0,188,2,5086
14662,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,24,20,2,0,79,4,3090
14663,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,27,45,4,5,52,5,3310
14664,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,30,15,1,5,38,6,3553
14665,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,33,45,4,5,35,2,2815
14666,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,36,15,1,5,39,5,2276
14667,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,39,35,3,5,32,6,2376
14668,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,42,45,4,5,38,2,3217
14669,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,45,40,4,0,111,4,3083
14670,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,48,60,6,0,185,5,2430
14671,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,51,20,2,0,77,2,4967
14672,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,54,25,2,5,59,2,2849
14673,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,57,55,5,5,29,6,2543
14674,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,60,30,3,0,120,6,3691
14675,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,63,15,1,5,58,6,3471
14676,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,66,30,3,0,109,5,6396
14677,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,69,65,6,5,40,6,3896
14678,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,72,35,3,5,27,5,3044
14679,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,75,20,2,0,78,5,3601
14680,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,78,25,2,5,41,6,2252
14681,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,81,25,2,5,31,5,6573
14682,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,84,35,3,5,59,6,2569
14683,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,87,40,4,0,109,6,4798
14684,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,90,55,5,5,53,4,9385
14685,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,93,60,6,0,187,3,3549
14686,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,96,40,4,0,116,4,2678
14687,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,99,10,1,0,78,2,4582
14688,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,102,60,6,0,186,4,2678
14689,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,105,50,5,0,184,3,3654
14690,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,108,10,1,0,83,1,2092
14691,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,111,65,6,5,28,3,2081
14692,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,114,55,5,5,51,5,2865
14693,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,117,40,4,0,118,3,5827
14694,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,120,50,5,0,186,5,1954
14695,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,123,65,6,5,43,5,1900
14696,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,126,10,1,0,84,4,2188
14697,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,129,15,1,5,25,6,2954
14698,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,132,45,4,5,29,3,4124
14699,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,135,50,5,0,183,2,4508
14700,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,138,25,2,5,49,4,2070
14701,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,141,20,2,0,74,5,5317
14702,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,144,35,3,5,36,6,3136
14703,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,147,60,6,0,192,4,4250
14704,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,150,65,6,5,25,4,8454
14705,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,153,20,2,0,76,2,2598
14706,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,156,55,5,5,60,4,3451
14707,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,159,40,4,0,120,3,4251
14708,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,162,15,1,5,57,6,1940
14709,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,165,35,3,5,40,4,3349
14710,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,168,40,4,0,112,4,6686
14711,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,171,45,4,5,51,5,5663
14712,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,174,35,3,5,54,4,4244
14713,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,177,30,3,0,119,5,2287
14714,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,180,60,6,0,189,3,2879
14715,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,183,10,1,0,73,3,4256
14716,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,186,50,5,0,181,5,4435
14717,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,189,25,2,5,44,2,2339
14718,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,192,15,1,5,26,1,8155
14719,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,195,45,4,5,36,3,2946
14720,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,198,60,6,0,181,3,4208
14721,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,201,65,6,5,30,5,3211
14722,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,204,55,5,5,37,5,9216
14723,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,207,30,3,0,111,2,4143
14724,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,210,25,2,5,32,3,3529
14725,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,213,30,3,0,117,5,1837
14726,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,216,55,5,5,33,6,3958
14727,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,219,20,2,0,80,3,4974
14728,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,222,10,1,0,79,4,2418
14729,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,230,60,6,0,188,2,3798
14730,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,233,35,3,5,35,6,2522
14731,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,236,30,3,0,115,1,2586
14732,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,239,25,2,5,39,4,3231
14733,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,242,40,4,0,115,5,3160
14734,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,245,45,4,5,33,4,4623
14735,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,248,25,2,5,47,3,3069
14736,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,251,30,3,0,116,3,3900
14737,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,254,35,3,5,47,5,3137
14738,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,257,40,4,0,117,4,5430
14739,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,260,65,6,5,37,6,5795
14740,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,263,15,1,5,42,3,2412
14741,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,266,55,5,5,43,5,2862
14742,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,269,60,6,0,190,2,2590
14743,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,272,50,5,0,189,2,2400
14744,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,275,55,5,5,30,3,4824
14745,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,278,35,3,5,46,5,7081
14746,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,281,50,5,0,192,6,2661
14747,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,284,65,6,5,56,5,4884
14748,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,287,50,5,0,191,5,2510
14749,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,290,10,1,0,74,1,5172
14750,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,293,55,5,5,31,6,3500
14751,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,296,10,1,0,80,2,3683
14752,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,299,20,2,0,73,3,5327
14753,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,302,10,1,0,77,1,3863
14754,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,305,30,3,0,112,6,4001
14755,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,308,45,4,5,60,3,4531
14756,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,311,60,6,0,183,5,4913
14757,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,314,15,1,5,50,6,3595
14758,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,317,40,4,0,114,5,4205
14759,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,320,20,2,0,82,4,6406
14760,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,323,25,2,5,46,6,6336
14761,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,326,65,6,5,57,2,5854
14762,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,329,45,4,5,45,6,4571
14763,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,332,15,1,5,55,4,4224
14764,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,335,20,2,0,81,3,7930
14765,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,338,10,1,0,76,1,3644
14766,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,341,45,4,5,27,4,1956
14767,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,344,35,3,5,44,2,3811
14768,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,347,15,1,5,49,6,3428
14769,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,350,45,4,5,48,3,2618
14770,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,353,25,2,5,54,5,2350
14771,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,356,30,3,0,114,6,2842
14772,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,359,50,5,0,190,1,3269
14773,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,362,40,4,0,113,5,1932
14774,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,365,25,2,5,50,3,5896
14775,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,368,20,2,0,84,2,2541
14776,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,371,10,1,0,75,1,2198
14777,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,374,45,4,5,42,4,2400
14778,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,377,55,5,5,34,3,7351
14779,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,380,60,6,0,182,1,4830
14780,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,383,20,2,0,83,4,6926
14781,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,386,35,3,5,28,6,2578
14782,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,389,65,6,5,53,5,7565
14783,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,392,20,2,0,75,5,6934
14784,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,395,55,5,5,56,6,1842
14785,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,398,35,3,5,52,6,1946
14786,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,401,30,3,0,113,4,5499
14787,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,404,60,6,0,184,5,3083
14788,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,407,60,6,0,191,4,3250
14789,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,410,40,4,0,110,3,5253
14790,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,413,30,3,0,110,1,2263
14791,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,416,15,1,5,45,3,2926
14792,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,419,40,4,0,119,5,3310
14793,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,422,50,5,0,182,1,1924
14794,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,425,55,5,5,41,2,2945
14795,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,428,65,6,5,55,5,2299
14796,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,431,50,5,0,187,2,2089
14797,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,434,25,2,5,58,4,4055
14798,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,437,65,6,5,26,4,3292
14799,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,440,15,1,5,48,6,1859
14800,6.5.1,mac,2021/11/16,15:34:17,611dd9cd22decde2b342b76e,11,1,main,2,next_trial,443,10,1,0,81,5,3330
14801,6.5.1,win,2021/11/16,16:53:00,5f29dfe7512c2817f7957e1a,11,1,practice,1,next_trial,17,85,8,5,41,6,2756
14802,6.5.1,win,2021/11/16,16:53:00,5f29dfe7512c2817f7957e1a,11,1,practice,1,next_trial,20,85,8,5,42,6,5612
14803,6.5.1,win,2021/11/16,16:53:00,5f29dfe7512c2817f7957e1a,11,1,practice,1,next_trial,23,80,8,0,1,3,1546
14804,6.5.1,win,2021/11/16,16:53:00,5f29dfe7512c2817f7957e1a,11,1,practice,1,next_trial,26,80,8,0,2,6,1526
14805,6.5.1,win,2021/11/16,16:53:00,5f29dfe7512c2817f7957e1a,11,1,main,2,next_trial,9,50,5,0,181,6,2436
14806,6.5.1,win,2021/11/16,16:53:00,5f29dfe7512c2817f7957e1a,11,1,main,2,next_trial,12,10,1,0,79,3,2077
14807,6.5.1,win,2021/11/16,16:53:00,5f29dfe7512c2817f7957e1a,11,1,main,2,next_trial,15,40,4,0,118,6,2265
14808,6.5.1,win,2021/11/16,16:53:00,5f29dfe7512c2817f7957e1a,11,1,main,2,next_trial,18,65,6,5,56,6,1626
14809,6.5.1,win,2021/11/16,16:53:00,5f29dfe7512c2817f7957e1a,11,1,main,2,next_trial,21,65,6,5,49,6,1395
14810,6.5.1,win,2021/11/16,16:53:00,5f29dfe7512c2817f7957e1a,11,1,main,2,next_trial,24,45,4,5,31,5,1280
14811,6.5.1,win,2021/11/16,16:53:00,5f29dfe7512c2817f7957e1a,11,1,main,2,next_trial,27,40,4,0,112,5,1982
14812,6.5.1,win,2021/11/16,16:53:00,5f29dfe7512c2817f7957e1a,11,1,main,2,next_trial,30,50,5,0,182,1,1516
14813,6.5.1,win,2021/11/16,16:53:00,5f29dfe7512c2817f7957e1a,11,1,main,2,next_trial,33,55,5,5,45,6,1658
