Block;Subj;Trial;Response
"b2";"s48";"67";46
"b2";"s48";"68";0
"b2";"s48";"69";7
"b2";"s48";"70";8
"b2";"s48";"71";3
"b2";"s48";"72";39
"b2";"s48";"73";5
"b2";"s48";"74";7
"b2";"s48";"75";7
"b2";"s48";"76";95
"b2";"s48";"77";7
"b2";"s48";"78";53
"b2";"s48";"79";84
"b2";"s48";"80";7
"b3";"s48";"1";60
"b3";"s48";"2";11
"b3";"s48";"3";28
"b3";"s48";"4";69
"b3";"s48";"5";15
"b3";"s48";"6";69
"b3";"s48";"7";69
"b3";"s48";"8";94
"b3";"s48";"9";81
"b3";"s48";"10";12
"b3";"s48";"11";16
"b3";"s48";"12";0
"b3";"s48";"13";73
"b3";"s48";"14";6
"b3";"s48";"15";12
"b3";"s48";"16";72
"b3";"s48";"17";39
"b3";"s48";"18";70
"b3";"s48";"19";16
"b3";"s48";"20";42
"b3";"s48";"21";61
"b3";"s48";"22";36
"b3";"s48";"23";13
"b3";"s48";"24";65
"b3";"s48";"25";14
"b3";"s48";"26";21
"b3";"s48";"27";14
"b3";"s48";"28";58
"b3";"s48";"29";82
"b3";"s48";"30";64
"b3";"s48";"31";81
"b3";"s48";"32";93
"b3";"s48";"33";80
"b3";"s48";"34";19
"b3";"s48";"35";15
"b3";"s48";"36";12
"b3";"s48";"37";0
"b3";"s48";"38";28
"b3";"s48";"39";82
"b3";"s48";"40";11
"b3";"s48";"41";19
"b3";"s48";"42";80
"b3";"s48";"43";69
"b3";"s48";"44";81
"b3";"s48";"45";16
"b3";"s48";"46";60
"b3";"s48";"47";12
"b3";"s48";"48";75
"b3";"s48";"49";12
"b3";"s48";"50";11
"b3";"s48";"51";69
"b3";"s48";"52";0
"b3";"s48";"53";59
"b3";"s48";"54";7
"b3";"s48";"55";0
"b3";"s48";"56";12
"b3";"s48";"57";71
"b3";"s48";"58";9
"b3";"s48";"59";83
"b3";"s48";"60";11
"b3";"s48";"61";2
"b3";"s48";"62";12
"b3";"s48";"63";85
"b3";"s48";"64";60
"b3";"s48";"65";2
"b3";"s48";"66";0
"b3";"s48";"67";66
"b3";"s48";"68";0
"b3";"s48";"69";79
"b3";"s48";"70";14
"b3";"s48";"71";8
"b3";"s48";"72";55
"b3";"s48";"73";22
"b3";"s48";"74";65
"b3";"s48";"75";78
"b3";"s48";"76";64
"b3";"s48";"77";6
"b3";"s48";"78";83
"b3";"s48";"79";61
"b3";"s48";"80";14
"b4";"s48";"1";3
"b4";"s48";"2";3
"b4";"s48";"3";3
"b4";"s48";"4";2
"b4";"s48";"5";3
"b4";"s48";"6";3
"b4";"s48";"7";2
"b4";"s48";"8";2
"b4";"s48";"9";3
"b4";"s48";"10";3
"b4";"s48";"11";3
"b4";"s48";"12";3
"b4";"s48";"13";2
"b4";"s48";"14";3
"b4";"s48";"15";3
"b4";"s48";"16";2
"b4";"s48";"17";2
"b4";"s48";"18";2
"b4";"s48";"19";3
"b4";"s48";"20";2
"b4";"s48";"21";3
"b4";"s48";"22";3
"b4";"s48";"23";3
"b4";"s48";"24";3
"b4";"s48";"25";3
"b4";"s48";"26";3
"b4";"s48";"27";3
"b4";"s48";"28";3
"b4";"s48";"29";3
"b4";"s48";"30";3
"b4";"s48";"31";3
"b4";"s48";"32";2
"b4";"s48";"33";2
"b4";"s48";"34";3
"b4";"s48";"35";3
"b4";"s48";"36";3
"b4";"s48";"37";3
"b4";"s48";"38";3
"b4";"s48";"39";2
"b4";"s48";"40";3
"b4";"s48";"41";3
"b4";"s48";"42";2
"b4";"s48";"43";3
"b4";"s48";"44";2
"b4";"s48";"45";3
"b4";"s48";"46";3
"b4";"s48";"47";3
"b4";"s48";"48";3
"b4";"s48";"49";3
"b4";"s48";"50";3
"b4";"s48";"51";2
"b4";"s48";"52";3
"b4";"s48";"53";3
"b4";"s48";"54";3
"b4";"s48";"55";3
"b4";"s48";"56";3
"b4";"s48";"57";2
"b4";"s48";"58";3
"b4";"s48";"59";2
"b4";"s48";"60";3
"b4";"s48";"61";3
"b4";"s48";"62";3
"b4";"s48";"63";3
"b4";"s48";"64";3
"b4";"s48";"65";3
"b4";"s48";"66";3
"b4";"s48";"67";3
"b4";"s48";"68";3
"b4";"s48";"69";3
"b4";"s48";"70";3
"b4";"s48";"71";3
"b4";"s48";"72";3
"b4";"s48";"73";3
"b4";"s48";"74";3
"b4";"s48";"75";3
"b4";"s48";"76";2
"b4";"s48";"77";3
"b4";"s48";"78";2
"b4";"s48";"79";2
"b4";"s48";"80";3
"b1";"s49";"1";82
"b1";"s49";"2";54
"b1";"s49";"3";82
"b1";"s49";"4";85
"b1";"s49";"5";64
"b1";"s49";"6";16
"b1";"s49";"7";55
"b1";"s49";"8";75
"b1";"s49";"9";53
"b1";"s49";"10";66
"b1";"s49";"11";75
"b1";"s49";"12";6
"b1";"s49";"13";82
"b1";"s49";"14";42
"b1";"s49";"15";77
"b1";"s49";"16";6
"b1";"s49";"17";58
"b1";"s49";"18";88
"b1";"s49";"19";80
"b1";"s49";"20";11
"b1";"s49";"21";26
"b1";"s49";"22";20
"b1";"s49";"23";15
"b1";"s49";"24";67
"b1";"s49";"25";55
"b1";"s49";"26";78
"b1";"s49";"27";86
"b1";"s49";"28";4
"b1";"s49";"29";30
"b1";"s49";"30";77
"b1";"s49";"31";63
"b1";"s49";"32";80
"b1";"s49";"33";68
"b1";"s49";"34";99
"b1";"s49";"35";63
"b1";"s49";"36";56
"b1";"s49";"37";74
"b1";"s49";"38";16
"b1";"s49";"39";83
"b1";"s49";"40";73
"b1";"s49";"41";53
"b1";"s49";"42";95
"b1";"s49";"43";53
"b1";"s49";"44";74
"b1";"s49";"45";49
"b1";"s49";"46";71
"b1";"s49";"47";34
"b1";"s49";"48";13
"b1";"s49";"49";50
"b1";"s49";"50";85
"b1";"s49";"51";18
"b1";"s49";"52";59
"b1";"s49";"53";29
"b1";"s49";"54";63
"b1";"s49";"55";36
"b1";"s49";"56";37
"b1";"s49";"57";58
"b1";"s49";"58";77
"b1";"s49";"59";57
"b1";"s49";"60";59
"b1";"s49";"61";77
"b1";"s49";"62";37
"b1";"s49";"63";75
"b1";"s49";"64";65
"b1";"s49";"65";17
"b1";"s49";"66";29
"b1";"s49";"67";60
"b1";"s49";"68";79
"b1";"s49";"69";75
"b1";"s49";"70";52
"b1";"s49";"71";73
"b1";"s49";"72";39
"b1";"s49";"73";10
"b1";"s49";"74";63
"b1";"s49";"75";82
"b1";"s49";"76";72
"b1";"s49";"77";8
"b1";"s49";"78";52
"b1";"s49";"79";74
"b1";"s49";"80";70
"b2";"s49";"1";79
"b2";"s49";"2";70
"b2";"s49";"3";47
"b2";"s49";"4";33
"b2";"s49";"5";53
"b2";"s49";"6";71
"b2";"s49";"7";77
"b2";"s49";"8";39
"b2";"s49";"9";55
"b2";"s49";"10";61
"b2";"s49";"11";76
"b2";"s49";"12";23
"b2";"s49";"13";70
"b2";"s49";"14";50
"b2";"s49";"15";69
"b2";"s49";"16";15
"b2";"s49";"17";77
"b2";"s49";"18";79
"b2";"s49";"19";53
"b2";"s49";"20";72
"b2";"s49";"21";39
"b2";"s49";"22";25
"b2";"s49";"23";10
"b2";"s49";"24";83
"b2";"s49";"25";44
"b2";"s49";"26";73
"b2";"s49";"27";83
"b2";"s49";"28";74
"b2";"s49";"29";72
"b2";"s49";"30";69
"b2";"s49";"31";79
"b2";"s49";"32";68
"b2";"s49";"33";55
"b2";"s49";"34";74
"b2";"s49";"35";80
"b2";"s49";"36";56
"b2";"s49";"37";72
"b2";"s49";"38";62
"b2";"s49";"39";72
"b2";"s49";"40";62
"b2";"s49";"41";77
"b2";"s49";"42";89
"b2";"s49";"43";74
"b2";"s49";"44";83
"b2";"s49";"45";58
"b2";"s49";"46";60
"b2";"s49";"47";77
"b2";"s49";"48";70
"b2";"s49";"49";68
"b2";"s49";"50";77
"b2";"s49";"51";12
"b2";"s49";"52";66
"b2";"s49";"53";9
"b2";"s49";"54";72
"b2";"s49";"55";50
"b2";"s49";"56";58
"b2";"s49";"57";71
"b2";"s49";"58";74
"b2";"s49";"59";73
"b2";"s49";"60";69
"b2";"s49";"61";69
"b2";"s49";"62";64
"b2";"s49";"63";38
"b2";"s49";"64";80
"b2";"s49";"65";68
"b2";"s49";"66";38
"b2";"s49";"67";67
"b2";"s49";"68";66
"b2";"s49";"69";86
"b2";"s49";"70";25
"b2";"s49";"71";43
"b2";"s49";"72";76
"b2";"s49";"73";41
"b2";"s49";"74";71
"b2";"s49";"75";80
"b2";"s49";"76";62
"b2";"s49";"77";17
"b2";"s49";"78";52
"b2";"s49";"79";66
"b2";"s49";"80";76
"b3";"s49";"1";73
"b3";"s49";"2";14
"b3";"s49";"3";53
"b3";"s49";"4";43
"b3";"s49";"5";79
"b3";"s49";"6";56
"b3";"s49";"7";60
"b3";"s49";"8";42
"b3";"s49";"9";61
"b3";"s49";"10";76
"b3";"s49";"11";61
"b3";"s49";"12";69
"b3";"s49";"13";76
"b3";"s49";"14";66
"b3";"s49";"15";61
"b3";"s49";"16";20
"b3";"s49";"17";73
"b3";"s49";"18";71
"b3";"s49";"19";48
"b3";"s49";"20";65
"b3";"s49";"21";17
"b3";"s49";"22";22
"b3";"s49";"23";10
"b3";"s49";"24";64
"b3";"s49";"25";30
"b3";"s49";"26";68
"b3";"s49";"27";86
"b3";"s49";"28";22
"b3";"s49";"29";75
"b3";"s49";"30";63
"b3";"s49";"31";72
"b3";"s49";"32";65
"b3";"s49";"33";77
"b3";"s49";"34";95
"b3";"s49";"35";55
"b3";"s49";"36";63
"b3";"s49";"37";68
"b3";"s49";"38";18
"b3";"s49";"39";71
"b3";"s49";"40";76
"b3";"s49";"41";67
"b3";"s49";"42";94
"b3";"s49";"43";71
"b3";"s49";"44";77
"b3";"s49";"45";51
"b3";"s49";"46";78
"b3";"s49";"47";84
"b3";"s49";"48";79
"b3";"s49";"49";63
"b3";"s49";"50";68
"b3";"s49";"51";20
"b3";"s49";"52";75
"b3";"s49";"53";20
"b3";"s49";"54";76
"b3";"s49";"55";62
"b3";"s49";"56";70
"b3";"s49";"57";58
"b3";"s49";"58";70
"b3";"s49";"59";73
"b3";"s49";"60";61
"b3";"s49";"61";71
"b3";"s49";"62";74
"b3";"s49";"63";66
"b3";"s49";"64";81
"b3";"s49";"65";72
"b3";"s49";"66";13
"b3";"s49";"67";70
"b3";"s49";"68";78
"b3";"s49";"69";65
"b3";"s49";"70";19
"b3";"s49";"71";42
"b3";"s49";"72";68
"b3";"s49";"73";35
"b3";"s49";"74";65
"b3";"s49";"75";77
"b3";"s49";"76";82
"b3";"s49";"77";19
"b3";"s49";"78";63
"b3";"s49";"79";70
"b3";"s49";"80";67
"b4";"s49";"1";1
"b4";"s49";"2";3
"b4";"s49";"3";3
"b4";"s49";"4";3
"b4";"s49";"5";2
"b4";"s49";"6";2
"b4";"s49";"7";3
"b4";"s49";"8";3
"b4";"s49";"9";3
"b4";"s49";"10";2
"b4";"s49";"11";3
"b4";"s49";"12";3
"b4";"s49";"13";2
"b4";"s49";"14";3
"b4";"s49";"15";3
"b4";"s49";"16";2
"b4";"s49";"17";3
"b4";"s49";"18";1
"b4";"s49";"19";3
"b4";"s49";"20";3
"b4";"s49";"21";3
"b4";"s49";"22";3
"b4";"s49";"23";2
"b4";"s49";"24";2
"b4";"s49";"25";3
"b4";"s49";"26";3
"b4";"s49";"27";3
"b4";"s49";"28";3
"b4";"s49";"29";3
"b4";"s49";"30";3
"b4";"s49";"31";3
"b4";"s49";"32";2
"b4";"s49";"33";2
"b4";"s49";"34";3
"b4";"s49";"35";3
"b4";"s49";"36";3
"b4";"s49";"37";3
"b4";"s49";"38";3
"b4";"s49";"39";3
"b4";"s49";"40";3
"b4";"s49";"41";3
"b4";"s49";"42";2
"b4";"s49";"43";2
"b4";"s49";"44";3
"b4";"s49";"45";3
"b4";"s49";"46";3
"b4";"s49";"47";3
"b4";"s49";"48";3
"b4";"s49";"49";2
"b4";"s49";"50";1
"b4";"s49";"51";3
"b4";"s49";"52";3
"b4";"s49";"53";2
"b4";"s49";"54";3
"b4";"s49";"55";3
"b4";"s49";"56";3
"b4";"s49";"57";3
"b4";"s49";"58";3
"b4";"s49";"59";3
"b4";"s49";"60";3
"b4";"s49";"61";2
"b4";"s49";"62";3
"b4";"s49";"63";3
"b4";"s49";"64";3
"b4";"s49";"65";3
"b4";"s49";"66";3
"b4";"s49";"67";3
"b4";"s49";"68";3
"b4";"s49";"69";2
"b4";"s49";"70";3
"b4";"s49";"71";3
"b4";"s49";"72";3
"b4";"s49";"73";3
"b4";"s49";"74";2
"b4";"s49";"75";2
"b4";"s49";"76";1
"b4";"s49";"77";3
"b4";"s49";"78";3
"b4";"s49";"79";3
"b4";"s49";"80";3
"b1";"s50";"1";31
"b1";"s50";"2";5
"b1";"s50";"3";10
"b1";"s50";"4";97
"b1";"s50";"5";93
"b1";"s50";"6";17
"b1";"s50";"7";6
"b1";"s50";"8";73
"b1";"s50";"9";47
"b1";"s50";"10";73
"b1";"s50";"11";44
"b1";"s50";"12";26
"b1";"s50";"13";100
"b1";"s50";"14";97
"b1";"s50";"15";5
"b1";"s50";"16";23
"b1";"s50";"17";12
"b1";"s50";"18";26
"b1";"s50";"19";16
"b1";"s50";"20";76
"b1";"s50";"21";75
"b1";"s50";"22";73
"b1";"s50";"23";85
"b1";"s50";"24";79
"b1";"s50";"25";55
"b1";"s50";"26";6
"b1";"s50";"27";81
"b1";"s50";"28";20
"b1";"s50";"29";72
"b1";"s50";"30";72
"b1";"s50";"31";60
"b1";"s50";"32";94
"b1";"s50";"33";82
"b1";"s50";"34";90
"b1";"s50";"35";66
"b1";"s50";"36";96
"b1";"s50";"37";82
"b1";"s50";"38";89
"b1";"s50";"39";85
"b1";"s50";"40";88
"b1";"s50";"41";16
"b1";"s50";"42";74
"b1";"s50";"43";87
"b1";"s50";"44";87
"b1";"s50";"45";80
"b1";"s50";"46";71
"b1";"s50";"47";86
"b1";"s50";"48";60
"b1";"s50";"49";65
"b1";"s50";"50";99
"b1";"s50";"51";59
"b1";"s50";"52";40
"b1";"s50";"53";29
"b1";"s50";"54";28
"b1";"s50";"55";38
"b1";"s50";"56";43
"b1";"s50";"57";29
"b1";"s50";"58";43
"b1";"s50";"59";30
"b1";"s50";"60";45
"b1";"s50";"61";51
"b1";"s50";"62";46
"b1";"s50";"63";59
"b1";"s50";"64";97
"b1";"s50";"65";15
"b1";"s50";"66";99
"b1";"s50";"67";8
"b1";"s50";"68";29
"b1";"s50";"69";1
"b1";"s50";"70";23
"b1";"s50";"71";19
"b1";"s50";"72";5
"b1";"s50";"73";16
"b1";"s50";"74";70
"b1";"s50";"75";13
"b1";"s50";"76";21
"b1";"s50";"77";16
"b1";"s50";"78";90
"b1";"s50";"79";12
"b1";"s50";"80";11
"b2";"s50";"1";89
"b2";"s50";"2";52
"b2";"s50";"3";59
"b2";"s50";"4";100
"b2";"s50";"5";100
"b2";"s50";"6";16
"b2";"s50";"7";17
"b2";"s50";"8";66
"b2";"s50";"9";30
"b2";"s50";"10";73
"b2";"s50";"11";81
"b2";"s50";"12";20
"b2";"s50";"13";100
"b2";"s50";"14";100
"b2";"s50";"15";23
"b2";"s50";"16";28
"b2";"s50";"17";68
"b2";"s50";"18";20
"b2";"s50";"19";19
"b2";"s50";"20";23
"b2";"s50";"21";59
"b2";"s50";"22";23
"b2";"s50";"23";27
"b2";"s50";"24";24
"b2";"s50";"25";74
"b2";"s50";"26";27
"b2";"s50";"27";30
"b2";"s50";"28";30
"b2";"s50";"29";26
"b2";"s50";"30";69
"b2";"s50";"31";72
"b2";"s50";"32";74
"b2";"s50";"33";82
"b2";"s50";"34";6
"b2";"s50";"35";66
"b2";"s50";"36";32
"b2";"s50";"37";75
"b2";"s50";"38";72
"b2";"s50";"39";75
"b2";"s50";"40";75
"b2";"s50";"41";63
"b2";"s50";"42";96
"b2";"s50";"43";92
"b2";"s50";"44";88
"b2";"s50";"45";74
"b2";"s50";"46";98
"b2";"s50";"47";79
"b2";"s50";"48";99
"b2";"s50";"49";71
"b2";"s50";"50";97
"b2";"s50";"51";90
"b2";"s50";"52";73
"b2";"s50";"53";87
"b2";"s50";"54";93
"b2";"s50";"55";85
"b2";"s50";"56";80
"b2";"s50";"57";89
"b2";"s50";"58";65
"b2";"s50";"59";71
"b2";"s50";"60";92
"b2";"s50";"61";26
"b2";"s50";"62";69
"b2";"s50";"63";35
"b2";"s50";"64";83
"b2";"s50";"65";66
"b2";"s50";"66";100
"b2";"s50";"67";41
"b2";"s50";"68";36
"b2";"s50";"69";31
"b2";"s50";"70";28
"b2";"s50";"71";30
"b2";"s50";"72";77
"b2";"s50";"73";32
"b2";"s50";"74";52
"b2";"s50";"75";80
"b2";"s50";"76";38
"b2";"s50";"77";80
"b2";"s50";"78";83
"b2";"s50";"79";34
"b2";"s50";"80";30
"b3";"s50";"1";87
"b3";"s50";"2";31
"b3";"s50";"3";55
"b3";"s50";"4";100
"b3";"s50";"5";100
"b3";"s50";"6";35
"b3";"s50";"7";51
"b3";"s50";"8";33
"b3";"s50";"9";10
"b3";"s50";"10";11
"b3";"s50";"11";14
"b3";"s50";"12";13
"b3";"s50";"13";100
"b3";"s50";"14";100
"b3";"s50";"15";11
"b3";"s50";"16";12
"b3";"s50";"17";77
"b3";"s50";"18";26
"b3";"s50";"19";81
"b3";"s50";"20";26
"b3";"s50";"21";56
"b3";"s50";"22";21
"b3";"s50";"23";19
"b3";"s50";"24";10
"b3";"s50";"25";85
"b3";"s50";"26";84
"b3";"s50";"27";26
"b3";"s50";"28";16
"b3";"s50";"29";72
"b3";"s50";"30";82
"b3";"s50";"31";77
"b3";"s50";"32";51
"b3";"s50";"33";73
"b3";"s50";"34";53
"b3";"s50";"35";20
"b3";"s50";"36";86
"b3";"s50";"37";77
"b3";"s50";"38";89
"b3";"s50";"39";34
"b3";"s50";"40";75
"b3";"s50";"41";42
"b3";"s50";"42";73
"b3";"s50";"43";79
"b3";"s50";"44";82
"b3";"s50";"45";80
"b3";"s50";"46";57
"b3";"s50";"47";100
"b3";"s50";"48";95
"b3";"s50";"49";86
"b3";"s50";"50";100
"b3";"s50";"51";98
"b3";"s50";"52";22
"b3";"s50";"53";18
"b3";"s50";"54";94
"b3";"s50";"55";90
"b3";"s50";"56";68
"b3";"s50";"57";87
"b3";"s50";"58";73
"b3";"s50";"59";30
"b3";"s50";"60";99
"b3";"s50";"61";82
"b3";"s50";"62";32
"b3";"s50";"63";73
"b3";"s50";"64";87
"b3";"s50";"65";7
"b3";"s50";"66";100
"b3";"s50";"67";17
"b3";"s50";"68";24
"b3";"s50";"69";1
"b3";"s50";"70";65
"b3";"s50";"71";24
"b3";"s50";"72";46
"b3";"s50";"73";74
"b3";"s50";"74";73
"b3";"s50";"75";15
"b3";"s50";"76";48
"b3";"s50";"77";96
"b3";"s50";"78";85
"b3";"s50";"79";14
"b3";"s50";"80";39
"b4";"s50";"1";1
"b4";"s50";"2";1
"b4";"s50";"3";1
"b4";"s50";"4";1
"b4";"s50";"5";1
"b4";"s50";"6";1
"b4";"s50";"7";1
"b4";"s50";"8";1
"b4";"s50";"9";1
"b4";"s50";"10";1
"b4";"s50";"11";1
"b4";"s50";"12";1
"b4";"s50";"13";1
"b4";"s50";"14";1
"b4";"s50";"15";1
"b4";"s50";"16";1
"b4";"s50";"17";1
"b4";"s50";"18";2
"b4";"s50";"19";2
"b4";"s50";"20";3
"b4";"s50";"21";2
"b4";"s50";"22";1
"b4";"s50";"23";2
"b4";"s50";"24";1
"b4";"s50";"25";1
"b4";"s50";"26";1
"b4";"s50";"27";2
"b4";"s50";"28";1
"b4";"s50";"29";1
"b4";"s50";"30";1
"b4";"s50";"31";3
"b4";"s50";"32";1
"b4";"s50";"33";1
"b4";"s50";"34";1
"b4";"s50";"35";2
"b4";"s50";"36";1
"b4";"s50";"37";3
"b4";"s50";"38";1
"b4";"s50";"39";1
"b4";"s50";"40";3
"b4";"s50";"41";3
"b4";"s50";"42";1
"b4";"s50";"43";1
"b4";"s50";"44";1
"b4";"s50";"45";1
"b4";"s50";"46";1
"b4";"s50";"47";1
"b4";"s50";"48";1
"b4";"s50";"49";1
"b4";"s50";"50";1
"b4";"s50";"51";2
"b4";"s50";"52";1
"b4";"s50";"53";2
"b4";"s50";"54";1
"b4";"s50";"55";1
"b4";"s50";"56";1
"b4";"s50";"57";1
"b4";"s50";"58";2
"b4";"s50";"59";2
"b4";"s50";"60";1
"b4";"s50";"61";1
"b4";"s50";"62";2
"b4";"s50";"63";2
"b4";"s50";"64";2
"b4";"s50";"65";1
"b4";"s50";"66";1
"b4";"s50";"67";1
"b4";"s50";"68";1
"b4";"s50";"69";2
"b4";"s50";"70";3
"b4";"s50";"71";1
"b4";"s50";"72";2
"b4";"s50";"73";1
"b4";"s50";"74";1
"b4";"s50";"75";3
"b4";"s50";"76";3
"b4";"s50";"77";2
"b4";"s50";"78";1
"b4";"s50";"79";2
"b4";"s50";"80";3
"b1";"s51";"1";27
"b1";"s51";"2";79
"b1";"s51";"3";77
"b1";"s51";"4";78
"b1";"s51";"5";94
"b1";"s51";"6";55
"b1";"s51";"7";74
"b1";"s51";"8";76
"b1";"s51";"9";58
"b1";"s51";"10";53
"b1";"s51";"11";69
"b1";"s51";"12";9
"b1";"s51";"13";55
"b1";"s51";"14";83
"b1";"s51";"15";77
"b1";"s51";"16";91
"b1";"s51";"17";80
"b1";"s51";"18";81
"b1";"s51";"19";78
"b1";"s51";"20";77
"b1";"s51";"21";3
"b1";"s51";"22";76
"b1";"s51";"23";77
"b1";"s51";"24";9
"b1";"s51";"25";90
"b1";"s51";"26";37
"b1";"s51";"27";76
"b1";"s51";"28";87
"b1";"s51";"29";75
"b1";"s51";"30";1
"b1";"s51";"31";97
"b1";"s51";"32";92
"b1";"s51";"33";94
"b1";"s51";"34";92
"b1";"s51";"35";100
"b1";"s51";"36";85
"b1";"s51";"37";100
"b1";"s51";"38";99
"b1";"s51";"39";96
"b1";"s51";"40";94
"b1";"s51";"41";70
"b1";"s51";"42";84
"b1";"s51";"43";99
"b1";"s51";"44";100
"b1";"s51";"45";92
"b1";"s51";"46";89
"b1";"s51";"47";77
"b1";"s51";"48";81
"b1";"s51";"49";22
"b1";"s51";"50";32
"b1";"s51";"51";86
"b1";"s51";"52";38
"b1";"s51";"53";8
"b1";"s51";"54";78
"b1";"s51";"55";90
"b1";"s51";"56";99
"b1";"s51";"57";72
"b1";"s51";"58";83
"b1";"s51";"59";86
"b1";"s51";"60";76
"b1";"s51";"61";45
"b1";"s51";"62";84
"b1";"s51";"63";77
"b1";"s51";"64";75
"b1";"s51";"65";80
"b1";"s51";"66";74
"b1";"s51";"67";79
"b1";"s51";"68";70
"b1";"s51";"69";79
"b1";"s51";"70";73
"b1";"s51";"71";77
"b1";"s51";"72";67
"b1";"s51";"73";56
"b1";"s51";"74";6
"b1";"s51";"75";47
"b1";"s51";"76";26
"b1";"s51";"77";11
"b1";"s51";"78";93
"b1";"s51";"79";71
"b1";"s51";"80";82
"b2";"s51";"1";17
"b2";"s51";"2";88
"b2";"s51";"3";78
"b2";"s51";"4";77
"b2";"s51";"5";85
"b2";"s51";"6";70
"b2";"s51";"7";82
"b2";"s51";"8";80
"b2";"s51";"9";85
"b2";"s51";"10";85
"b2";"s51";"11";72
"b2";"s51";"12";4
"b2";"s51";"13";76
"b2";"s51";"14";100
"b2";"s51";"15";86
"b2";"s51";"16";92
"b2";"s51";"17";90
"b2";"s51";"18";85
"b2";"s51";"19";75
"b2";"s51";"20";80
"b2";"s51";"21";3
"b2";"s51";"22";86
"b2";"s51";"23";87
"b2";"s51";"24";4
"b2";"s51";"25";84
"b2";"s51";"26";12
"b2";"s51";"27";80
"b2";"s51";"28";82
"b2";"s51";"29";80
"b2";"s51";"30";1
"b2";"s51";"31";100
"b2";"s51";"32";90
"b2";"s51";"33";100
"b2";"s51";"34";79
"b2";"s51";"35";100
"b2";"s51";"36";91
"b2";"s51";"37";79
"b2";"s51";"38";72
"b2";"s51";"39";80
"b2";"s51";"40";79
"b2";"s51";"41";65
"b2";"s51";"42";70
"b2";"s51";"43";70
"b2";"s51";"44";100
"b2";"s51";"45";100
"b2";"s51";"46";79
"b2";"s51";"47";77
"b2";"s51";"48";100
"b2";"s51";"49";11
"b2";"s51";"50";29
"b2";"s51";"51";88
"b2";"s51";"52";70
"b2";"s51";"53";64
"b2";"s51";"54";78
"b2";"s51";"55";91
"b2";"s51";"56";75
"b2";"s51";"57";89
"b2";"s51";"58";81
"b2";"s51";"59";92
"b2";"s51";"60";87
"b2";"s51";"61";15
"b2";"s51";"62";81
"b2";"s51";"63";83
"b2";"s51";"64";82
"b2";"s51";"65";81
"b2";"s51";"66";88
"b2";"s51";"67";77
"b2";"s51";"68";49
"b2";"s51";"69";74
"b2";"s51";"70";83
"b2";"s51";"71";82
"b2";"s51";"72";77
"b2";"s51";"73";62
"b2";"s51";"74";6
"b2";"s51";"75";60
"b2";"s51";"76";83
"b2";"s51";"77";5
"b2";"s51";"78";94
"b2";"s51";"79";79
"b2";"s51";"80";85
"b3";"s51";"1";54
"b3";"s51";"2";100
"b3";"s51";"3";70
"b3";"s51";"4";85
"b3";"s51";"5";83
"b3";"s51";"6";100
"b3";"s51";"7";90
"b3";"s51";"8";88
"b3";"s51";"9";80
"b3";"s51";"10";87
"b3";"s51";"11";81
"b3";"s51";"12";0
"b3";"s51";"13";0
"b3";"s51";"14";100
"b3";"s51";"15";82
"b3";"s51";"16";100
"b3";"s51";"17";91
"b3";"s51";"18";94
"b3";"s51";"19";85
"b3";"s51";"20";86
"b3";"s51";"21";79
"b3";"s51";"22";80
"b3";"s51";"23";84
"b3";"s51";"24";0
"b3";"s51";"25";100
"b3";"s51";"26";0
"b3";"s51";"27";0
"b3";"s51";"28";89
"b3";"s51";"29";80
"b3";"s51";"30";2
"b3";"s51";"31";100
"b3";"s51";"32";100
"b3";"s51";"33";100
"b3";"s51";"34";59
"b3";"s51";"35";100
"b3";"s51";"36";82
"b3";"s51";"37";99
"b3";"s51";"38";0
"b3";"s51";"39";99
"b3";"s51";"40";70
"b3";"s51";"41";0
"b3";"s51";"42";85
"b3";"s51";"43";100
"b3";"s51";"44";100
"b3";"s51";"45";100
"b3";"s51";"46";92
"b3";"s51";"47";6
"b3";"s51";"48";100
"b3";"s51";"49";0
"b3";"s51";"50";0
"b3";"s51";"51";99
"b3";"s51";"52";100
"b3";"s51";"53";0
"b3";"s51";"54";92
"b3";"s51";"55";100
"b3";"s51";"56";99
"b3";"s51";"57";97
"b3";"s51";"58";100
"b3";"s51";"59";97
"b3";"s51";"60";99
"b3";"s51";"61";0
"b3";"s51";"62";57
"b3";"s51";"63";92
"b3";"s51";"64";90
"b3";"s51";"65";100
"b3";"s51";"66";77
"b3";"s51";"67";91
"b3";"s51";"68";0
"b3";"s51";"69";0
"b3";"s51";"70";68
"b3";"s51";"71";85
"b3";"s51";"72";72
"b3";"s51";"73";88
"b3";"s51";"74";0
"b3";"s51";"75";59
"b3";"s51";"76";100
"b3";"s51";"77";0
"b3";"s51";"78";100
"b3";"s51";"79";56
"b3";"s51";"80";75
"b4";"s51";"1";2
"b4";"s51";"2";2
"b4";"s51";"3";1
"b4";"s51";"4";3
"b4";"s51";"5";2
"b4";"s51";"6";3
"b4";"s51";"7";2
"b4";"s51";"8";3
"b4";"s51";"9";3
"b4";"s51";"10";2
"b4";"s51";"11";3
"b4";"s51";"12";3
"b4";"s51";"13";3
"b4";"s51";"14";3
"b4";"s51";"15";3
"b4";"s51";"16";2
"b4";"s51";"17";3
"b4";"s51";"18";2
"b4";"s51";"19";3
"b4";"s51";"20";2
"b4";"s51";"21";3
