"Date","Subject","Age","Sex","Hand","Block","Bin","Trial","Task","Shape","corrResp","Resp","ACC","RT","Morality","Identity"
"01-Jun-2018_15:10:52",7337,22,"male","R",3,1,16,"Val","immoralOther","Y","y",1,0.3909,"Bad","Other"
"01-Jun-2018_15:10:54",7337,22,"male","R",3,1,17,"Val","moralOther","U","u",1,0.4244,"Good","Other"
"01-Jun-2018_15:10:55",7337,22,"male","R",3,1,18,"Val","moralSelf","U","u",1,0.3463,"Good","Self"
"01-Jun-2018_15:10:57",7337,22,"male","R",3,1,19,"Val","moralOther","U","u",1,0.3469,"Good","Other"
"01-Jun-2018_15:10:59",7337,22,"male","R",3,1,20,"Val","immoralOther","Y","y",1,0.4185,"Bad","Other"
"01-Jun-2018_15:11:00",7337,22,"male","R",3,1,21,"Val","immoralOther","Y","y",1,0.3724,"Bad","Other"
"01-Jun-2018_15:11:02",7337,22,"male","R",3,1,22,"Val","moralOther","U","u",1,0.4312,"Good","Other"
"01-Jun-2018_15:11:04",7337,22,"male","R",3,1,23,"Val","immoralSelf","Y","y",1,0.7042,"Bad","Self"
"01-Jun-2018_15:11:05",7337,22,"male","R",3,1,24,"Val","immoralSelf","Y","y",1,0.3547,"Bad","Self"
"01-Jun-2018_15:11:07",7337,22,"male","R",3,2,1,"Val","moralOther","U","u",1,0.4395,"Good","Other"
"01-Jun-2018_15:11:09",7337,22,"male","R",3,2,2,"Val","moralSelf","U","u",1,0.4357,"Good","Self"
"01-Jun-2018_15:11:11",7337,22,"male","R",3,2,3,"Val","immoralOther","Y","y",1,0.4269,"Bad","Other"
"01-Jun-2018_15:11:12",7337,22,"male","R",3,2,4,"Val","moralSelf","U","u",1,0.3488,"Good","Self"
"01-Jun-2018_15:11:14",7337,22,"male","R",3,2,5,"Val","moralSelf","U","u",1,0.3149,"Good","Self"
"01-Jun-2018_15:11:16",7337,22,"male","R",3,2,6,"Val","immoralSelf","Y","y",1,0.5974,"Bad","Self"
"01-Jun-2018_15:11:18",7337,22,"male","R",3,2,7,"Val","immoralOther","Y","y",1,0.4093,"Bad","Other"
"01-Jun-2018_15:11:20",7337,22,"male","R",3,2,8,"Val","moralOther","U","u",1,0.4474,"Good","Other"
"01-Jun-2018_15:11:21",7337,22,"male","R",3,2,9,"Val","moralOther","U","u",1,0.4541,"Good","Other"
"01-Jun-2018_15:11:23",7337,22,"male","R",3,2,10,"Val","immoralSelf","Y","y",1,0.7568,"Bad","Self"
"01-Jun-2018_15:11:25",7337,22,"male","R",3,2,11,"Val","immoralSelf","Y","y",1,0.3433,"Bad","Self"
"01-Jun-2018_15:11:26",7337,22,"male","R",3,2,12,"Val","immoralSelf","Y","y",1,0.3951,"Bad","Self"
"01-Jun-2018_15:11:27",7337,22,"male","R",3,2,13,"Val","immoralSelf","Y","y",1,0.149,"Bad","Self"
"01-Jun-2018_15:11:29",7337,22,"male","R",3,2,14,"Val","immoralOther","Y","y",1,0.5251,"Bad","Other"
"01-Jun-2018_15:11:31",7337,22,"male","R",3,2,15,"Val","moralOther","U","u",1,0.4723,"Good","Other"
"01-Jun-2018_15:11:32",7337,22,"male","R",3,2,16,"Val","immoralOther","Y","y",1,0.4262,"Bad","Other"
"01-Jun-2018_15:11:34",7337,22,"male","R",3,2,17,"Val","immoralOther","Y","y",1,0.3963,"Bad","Other"
"01-Jun-2018_15:11:36",7337,22,"male","R",3,2,18,"Val","moralSelf","U","u",1,0.4269,"Good","Self"
"01-Jun-2018_15:11:37",7337,22,"male","R",3,2,19,"Val","moralSelf","U","u",1,0.3596,"Good","Self"
"01-Jun-2018_15:11:39",7337,22,"male","R",3,2,20,"Val","immoralSelf","Y","y",1,0.4995,"Bad","Self"
"01-Jun-2018_15:11:40",7337,22,"male","R",3,2,21,"Val","moralSelf","U","u",1,0.3759,"Good","Self"
"01-Jun-2018_15:11:42",7337,22,"male","R",3,2,22,"Val","moralOther","U","u",1,0.4324,"Good","Other"
"01-Jun-2018_15:11:43",7337,22,"male","R",3,2,23,"Val","moralOther","U","u",1,0.3387,"Good","Other"
"01-Jun-2018_15:11:45",7337,22,"male","R",3,2,24,"Val","immoralOther","Y","y",1,0.3741,"Bad","Other"
"01-Jun-2018_15:11:52",7337,22,"male","R",3,3,1,"Val","moralSelf","U","u",1,0.3598,"Good","Self"
"01-Jun-2018_15:11:53",7337,22,"male","R",3,3,2,"Val","immoralOther","Y","y",1,0.4197,"Bad","Other"
"01-Jun-2018_15:11:55",7337,22,"male","R",3,3,3,"Val","moralOther","U","u",1,0.3332,"Good","Other"
"01-Jun-2018_15:11:57",7337,22,"male","R",3,3,4,"Val","immoralSelf","Y","y",1,0.512,"Bad","Self"
"01-Jun-2018_15:11:58",7337,22,"male","R",3,3,5,"Val","moralSelf","U","u",1,0.3163,"Good","Self"
"01-Jun-2018_15:12:00",7337,22,"male","R",3,3,6,"Val","immoralSelf","Y","y",1,0.4053,"Bad","Self"
"01-Jun-2018_15:12:02",7337,22,"male","R",3,3,7,"Val","moralOther","U","u",1,0.388,"Good","Other"
"01-Jun-2018_15:12:03",7337,22,"male","R",3,3,8,"Val","immoralOther","Y","y",1,0.4633,"Bad","Other"
"01-Jun-2018_15:12:05",7337,22,"male","R",3,3,9,"Val","moralOther","U","u",1,0.5528,"Good","Other"
"01-Jun-2018_15:12:07",7337,22,"male","R",3,3,10,"Val","moralSelf","U","u",1,0.4263,"Good","Self"
"01-Jun-2018_15:12:09",7337,22,"male","R",3,3,11,"Val","immoralSelf","Y","y",1,0.6169,"Bad","Self"
"01-Jun-2018_15:12:11",7337,22,"male","R",3,3,12,"Val","immoralOther","Y","y",1,0.4829,"Bad","Other"
"01-Jun-2018_15:12:12",7337,22,"male","R",3,3,13,"Val","moralSelf","U","u",1,0.2872,"Good","Self"
"01-Jun-2018_15:12:14",7337,22,"male","R",3,3,14,"Val","moralSelf","U","u",1,0.2454,"Good","Self"
"01-Jun-2018_15:12:15",7337,22,"male","R",3,3,15,"Val","immoralSelf","Y","y",1,0.4248,"Bad","Self"
"01-Jun-2018_15:12:17",7337,22,"male","R",3,3,16,"Val","immoralSelf","Y","y",1,0.4667,"Bad","Self"
"01-Jun-2018_15:12:19",7337,22,"male","R",3,3,17,"Val","moralOther","U","u",1,0.3604,"Good","Other"
"01-Jun-2018_15:12:20",7337,22,"male","R",3,3,18,"Val","immoralOther","Y","y",1,0.4848,"Bad","Other"
"01-Jun-2018_15:12:22",7337,22,"male","R",3,3,19,"Val","immoralOther","Y","y",1,0.4203,"Bad","Other"
"01-Jun-2018_15:12:23",7337,22,"male","R",3,3,20,"Val","moralSelf","U","u",1,0.3206,"Good","Self"
"01-Jun-2018_15:12:25",7337,22,"male","R",3,3,21,"Val","moralOther","U","u",1,0.4134,"Good","Other"
"01-Jun-2018_15:12:27",7337,22,"male","R",3,3,22,"Val","immoralOther","Y","y",1,0.5344,"Bad","Other"
"01-Jun-2018_15:12:29",7337,22,"male","R",3,3,23,"Val","immoralSelf","Y","y",1,0.6229,"Bad","Self"
"01-Jun-2018_15:12:30",7337,22,"male","R",3,3,24,"Val","moralOther","U","u",1,0.341,"Good","Other"
"01-Jun-2018_15:12:32",7337,22,"male","R",3,4,1,"Val","immoralOther","Y","y",1,0.3929,"Bad","Other"
"01-Jun-2018_15:12:34",7337,22,"male","R",3,4,2,"Val","moralSelf","U","u",1,0.5934,"Good","Self"
"01-Jun-2018_15:12:35",7337,22,"male","R",3,4,3,"Val","moralSelf","U","u",1,0.2952,"Good","Self"
"01-Jun-2018_15:12:37",7337,22,"male","R",3,4,4,"Val","immoralOther","Y","y",1,0.33,"Bad","Other"
"01-Jun-2018_15:12:39",7337,22,"male","R",3,4,5,"Val","immoralSelf","Y","y",1,0.4233,"Bad","Self"
"01-Jun-2018_15:12:41",7337,22,"male","R",3,4,6,"Val","moralOther","U","u",1,0.3414,"Good","Other"
"01-Jun-2018_15:12:43",7337,22,"male","R",3,4,7,"Val","immoralOther","Y","y",1,0.4451,"Bad","Other"
"01-Jun-2018_15:12:44",7337,22,"male","R",3,4,8,"Val","immoralSelf","Y","y",1,0.4753,"Bad","Self"
"01-Jun-2018_15:12:46",7337,22,"male","R",3,4,9,"Val","immoralSelf","Y","y",1,0.3789,"Bad","Self"
"01-Jun-2018_15:12:48",7337,22,"male","R",3,4,10,"Val","moralSelf","U","u",1,0.4086,"Good","Self"
"01-Jun-2018_15:12:49",7337,22,"male","R",3,4,11,"Val","moralSelf","U","u",1,0.2859,"Good","Self"
"01-Jun-2018_15:12:51",7337,22,"male","R",3,4,12,"Val","immoralOther","Y","y",1,0.4403,"Bad","Other"
"01-Jun-2018_15:12:53",7337,22,"male","R",3,4,13,"Val","moralOther","U","u",1,0.3783,"Good","Other"
"01-Jun-2018_15:12:54",7337,22,"male","R",3,4,14,"Val","immoralOther","Y","y",1,0.3943,"Bad","Other"
"01-Jun-2018_15:12:56",7337,22,"male","R",3,4,15,"Val","immoralOther","Y","y",1,0.4027,"Bad","Other"
"01-Jun-2018_15:12:57",7337,22,"male","R",3,4,16,"Val","moralOther","U","u",1,0.4386,"Good","Other"
"01-Jun-2018_15:12:59",7337,22,"male","R",3,4,17,"Val","moralOther","U","u",1,0.3093,"Good","Other"
"01-Jun-2018_15:13:01",7337,22,"male","R",3,4,18,"Val","immoralSelf","Y","y",1,0.457,"Bad","Self"
"01-Jun-2018_15:13:02",7337,22,"male","R",3,4,19,"Val","immoralSelf","Y","u",0,0.2487,"Bad","Self"
"01-Jun-2018_15:13:04",7337,22,"male","R",3,4,20,"Val","immoralSelf","Y","y",1,0.4205,"Bad","Self"
"01-Jun-2018_15:13:05",7337,22,"male","R",3,4,21,"Val","moralOther","U","u",1,0.3805,"Good","Other"
"01-Jun-2018_15:13:07",7337,22,"male","R",3,4,22,"Val","moralSelf","U","u",1,0.4564,"Good","Self"
"01-Jun-2018_15:13:09",7337,22,"male","R",3,4,23,"Val","moralSelf","U","u",1,0.5101,"Good","Self"
"01-Jun-2018_15:13:10",7337,22,"male","R",3,4,24,"Val","moralOther","U","u",1,0.4326,"Good","Other"
"01-Jun-2018_15:13:13",7337,22,"male","R",3,5,1,"Val","immoralSelf","Y","y",1,0.6171,"Bad","Self"
"01-Jun-2018_15:13:15",7337,22,"male","R",3,5,2,"Val","moralOther","U","u",1,0.4812,"Good","Other"
"01-Jun-2018_15:13:17",7337,22,"male","R",3,5,3,"Val","moralSelf","U","u",1,0.261,"Good","Self"
"01-Jun-2018_15:13:18",7337,22,"male","R",3,5,4,"Val","moralSelf","U","u",1,0.2569,"Good","Self"
"01-Jun-2018_15:13:20",7337,22,"male","R",3,5,5,"Val","moralOther","U","y",0,0.3397,"Good","Other"
"01-Jun-2018_15:13:22",7337,22,"male","R",3,5,6,"Val","moralSelf","U","u",1,0.3873,"Good","Self"
"01-Jun-2018_15:13:23",7337,22,"male","R",3,5,7,"Val","immoralSelf","Y","y",1,0.4109,"Bad","Self"
"01-Jun-2018_15:13:25",7337,22,"male","R",3,5,8,"Val","moralSelf","U","u",1,0.3376,"Good","Self"
"01-Jun-2018_15:13:27",7337,22,"male","R",3,5,9,"Val","moralSelf","U","u",1,0.3051,"Good","Self"
"01-Jun-2018_15:13:29",7337,22,"male","R",3,5,10,"Val","immoralSelf","Y","u",0,0.4295,"Bad","Self"
"01-Jun-2018_15:13:30",7337,22,"male","R",3,5,11,"Val","moralOther","U","u",1,0.3637,"Good","Other"
"01-Jun-2018_15:13:32",7337,22,"male","R",3,5,12,"Val","immoralOther","Y","y",1,0.4875,"Bad","Other"
"01-Jun-2018_15:13:34",7337,22,"male","R",3,5,13,"Val","moralSelf","U","u",1,0.7294,"Good","Self"
"01-Jun-2018_15:13:35",7337,22,"male","R",3,5,14,"Val","immoralSelf","Y","y",1,0.4458,"Bad","Self"
"01-Jun-2018_15:13:37",7337,22,"male","R",3,5,15,"Val","moralOther","U","u",1,0.3531,"Good","Other"
"01-Jun-2018_15:13:38",7337,22,"male","R",3,5,16,"Val","immoralOther","Y","y",1,0.3908,"Bad","Other"
"01-Jun-2018_15:13:40",7337,22,"male","R",3,5,17,"Val","moralOther","U","u",1,0.2822,"Good","Other"
"01-Jun-2018_15:13:42",7337,22,"male","R",3,5,18,"Val","immoralSelf","Y","y",1,0.485,"Bad","Self"
"01-Jun-2018_15:13:44",7337,22,"male","R",3,5,19,"Val","immoralOther","Y","y",1,0.4705,"Bad","Other"
"01-Jun-2018_15:13:45",7337,22,"male","R",3,5,20,"Val","immoralOther","Y","y",1,0.3878,"Bad","Other"
"01-Jun-2018_15:13:47",7337,22,"male","R",3,5,21,"Val","immoralOther","Y","y",1,0.3093,"Bad","Other"
"01-Jun-2018_15:13:49",7337,22,"male","R",3,5,22,"Val","moralOther","U","u",1,0.3911,"Good","Other"
"01-Jun-2018_15:13:50",7337,22,"male","R",3,5,23,"Val","immoralSelf","Y","y",1,0.5118,"Bad","Self"
"01-Jun-2018_15:13:52",7337,22,"male","R",3,5,24,"Val","immoralOther","Y","y",1,0.4318,"Bad","Other"
"01-Jun-2018_15:16:09",7337,22,"male","R",4,1,1,"Id","moralOther","H",NA,-1,1.0841,"Good","Other"
"01-Jun-2018_15:16:11",7337,22,"male","R",4,1,2,"Id","moralSelf","J","j",1,0.583,"Good","Self"
"01-Jun-2018_15:16:13",7337,22,"male","R",4,1,3,"Id","moralOther","H","h",1,0.6942,"Good","Other"
"01-Jun-2018_15:16:15",7337,22,"male","R",4,1,4,"Id","moralOther","H",NA,-1,1.0841,"Good","Other"
"01-Jun-2018_15:16:17",7337,22,"male","R",4,1,5,"Id","immoralOther","H","h",1,0.9899,"Bad","Other"
"01-Jun-2018_15:16:18",7337,22,"male","R",4,1,6,"Id","moralOther","H","h",1,0.4531,"Good","Other"
"01-Jun-2018_15:16:20",7337,22,"male","R",4,1,7,"Id","immoralOther","H","h",1,0.6207,"Bad","Other"
"01-Jun-2018_15:16:22",7337,22,"male","R",4,1,8,"Id","immoralOther","H","h",1,0.392,"Bad","Other"
"01-Jun-2018_15:16:24",7337,22,"male","R",4,1,9,"Id","immoralSelf","J","j",1,0.6048,"Bad","Self"
"01-Jun-2018_15:16:25",7337,22,"male","R",4,1,10,"Id","immoralOther","H","h",1,0.3879,"Bad","Other"
"01-Jun-2018_15:16:27",7337,22,"male","R",4,1,11,"Id","immoralSelf","J","h",0,0.5987,"Bad","Self"
"01-Jun-2018_15:16:29",7337,22,"male","R",4,1,12,"Id","moralSelf","J","j",1,0.468,"Good","Self"
"01-Jun-2018_15:16:31",7337,22,"male","R",4,1,13,"Id","immoralOther","H","h",1,0.4582,"Bad","Other"
"01-Jun-2018_15:16:32",7337,22,"male","R",4,1,14,"Id","moralSelf","J","j",1,0.3072,"Good","Self"
"01-Jun-2018_15:16:34",7337,22,"male","R",4,1,15,"Id","immoralSelf","J","j",1,0.3797,"Bad","Self"
"01-Jun-2018_15:16:36",7337,22,"male","R",4,1,16,"Id","immoralOther","H","h",1,0.2716,"Bad","Other"
"01-Jun-2018_15:16:37",7337,22,"male","R",4,1,17,"Id","immoralSelf","J","j",1,0.2985,"Bad","Self"
"01-Jun-2018_15:16:39",7337,22,"male","R",4,1,18,"Id","immoralSelf","J","j",1,0.3546,"Bad","Self"
"01-Jun-2018_15:16:41",7337,22,"male","R",4,1,19,"Id","immoralSelf","J","j",1,0.4704,"Bad","Self"
"01-Jun-2018_15:16:42",7337,22,"male","R",4,1,20,"Id","moralOther","H","h",1,0.3805,"Good","Other"
"01-Jun-2018_15:16:44",7337,22,"male","R",4,1,21,"Id","moralSelf","J","j",1,0.4771,"Good","Self"
"01-Jun-2018_15:16:46",7337,22,"male","R",4,1,22,"Id","moralSelf","J","j",1,0.5101,"Good","Self"
"01-Jun-2018_15:16:47",7337,22,"male","R",4,1,23,"Id","moralSelf","J","j",1,0.4028,"Good","Self"
"01-Jun-2018_15:16:49",7337,22,"male","R",4,1,24,"Id","moralOther","H","h",1,0.2974,"Good","Other"
"01-Jun-2018_15:16:51",7337,22,"male","R",4,2,1,"Id","immoralSelf","J","j",1,0.5456,"Bad","Self"
"01-Jun-2018_15:16:52",7337,22,"male","R",4,2,2,"Id","moralSelf","J","j",1,0.429,"Good","Self"
"01-Jun-2018_15:16:54",7337,22,"male","R",4,2,3,"Id","moralSelf","J","j",1,0.3593,"Good","Self"
"01-Jun-2018_15:16:55",7337,22,"male","R",4,2,4,"Id","moralSelf","J","j",1,0.3702,"Good","Self"
"01-Jun-2018_15:16:57",7337,22,"male","R",4,2,5,"Id","moralOther","H","h",1,0.3175,"Good","Other"
"01-Jun-2018_15:16:59",7337,22,"male","R",4,2,6,"Id","immoralOther","H","h",1,0.3817,"Bad","Other"
"01-Jun-2018_15:17:00",7337,22,"male","R",4,2,7,"Id","immoralOther","H","h",1,0.2697,"Bad","Other"
"01-Jun-2018_15:17:02",7337,22,"male","R",4,2,8,"Id","moralSelf","J","j",1,0.5638,"Good","Self"
"01-Jun-2018_15:17:04",7337,22,"male","R",4,2,9,"Id","immoralSelf","J","j",1,0.6538,"Bad","Self"
"01-Jun-2018_15:17:06",7337,22,"male","R",4,2,10,"Id","immoralOther","H","h",1,0.3405,"Bad","Other"
"01-Jun-2018_15:17:08",7337,22,"male","R",4,2,11,"Id","immoralSelf","J","j",1,0.6902,"Bad","Self"
"01-Jun-2018_15:17:10",7337,22,"male","R",4,2,12,"Id","moralOther","H","h",1,0.6075,"Good","Other"
"01-Jun-2018_15:17:12",7337,22,"male","R",4,2,13,"Id","moralOther","H","h",1,0.5487,"Good","Other"
"01-Jun-2018_15:17:13",7337,22,"male","R",4,2,14,"Id","immoralSelf","J","j",1,0.7008,"Bad","Self"
"01-Jun-2018_15:17:15",7337,22,"male","R",4,2,15,"Id","immoralSelf","J","j",1,0.3272,"Bad","Self"
"01-Jun-2018_15:17:16",7337,22,"male","R",4,2,16,"Id","immoralOther","H","h",1,0.4011,"Bad","Other"
"01-Jun-2018_15:17:18",7337,22,"male","R",4,2,17,"Id","immoralOther","H","h",1,0.2713,"Bad","Other"
"01-Jun-2018_15:17:20",7337,22,"male","R",4,2,18,"Id","moralSelf","J","j",1,0.6225,"Good","Self"
"01-Jun-2018_15:17:22",7337,22,"male","R",4,2,19,"Id","moralOther","H","h",1,0.7279,"Good","Other"
"01-Jun-2018_15:17:24",7337,22,"male","R",4,2,20,"Id","moralOther","H","h",1,0.6767,"Good","Other"
"01-Jun-2018_15:17:26",7337,22,"male","R",4,2,21,"Id","moralOther","H","h",1,0.5088,"Good","Other"
"01-Jun-2018_15:17:28",7337,22,"male","R",4,2,22,"Id","immoralOther","H","h",1,0.5258,"Bad","Other"
"01-Jun-2018_15:17:29",7337,22,"male","R",4,2,23,"Id","immoralSelf","J","j",1,0.4172,"Bad","Self"
"01-Jun-2018_15:17:31",7337,22,"male","R",4,2,24,"Id","moralSelf","J","j",1,0.3504,"Good","Self"
"01-Jun-2018_15:17:36",7337,22,"male","R",4,3,1,"Id","moralOther","H","j",0,0.7788,"Good","Other"
"01-Jun-2018_15:17:38",7337,22,"male","R",4,3,2,"Id","moralOther","H","h",1,0.4307,"Good","Other"
"01-Jun-2018_15:17:40",7337,22,"male","R",4,3,3,"Id","immoralSelf","J","j",1,0.4943,"Bad","Self"
"01-Jun-2018_15:17:41",7337,22,"male","R",4,3,4,"Id","immoralOther","H","h",1,0.4709,"Bad","Other"
"01-Jun-2018_15:17:43",7337,22,"male","R",4,3,5,"Id","immoralOther","H","h",1,0.6798,"Bad","Other"
"01-Jun-2018_15:17:45",7337,22,"male","R",4,3,6,"Id","immoralOther","H","h",1,0.3463,"Bad","Other"
"01-Jun-2018_15:17:47",7337,22,"male","R",4,3,7,"Id","moralSelf","J","j",1,0.6216,"Good","Self"
"01-Jun-2018_15:17:49",7337,22,"male","R",4,3,8,"Id","moralOther","H","j",0,0.3483,"Good","Other"
"01-Jun-2018_15:17:50",7337,22,"male","R",4,3,9,"Id","moralSelf","J","j",1,0.4293,"Good","Self"
"01-Jun-2018_15:17:52",7337,22,"male","R",4,3,10,"Id","moralSelf","J","j",1,0.3409,"Good","Self"
"01-Jun-2018_15:17:54",7337,22,"male","R",4,3,11,"Id","moralOther","H","h",1,0.563,"Good","Other"
"01-Jun-2018_15:17:56",7337,22,"male","R",4,3,12,"Id","immoralSelf","J","j",1,0.6107,"Bad","Self"
"01-Jun-2018_15:17:58",7337,22,"male","R",4,3,13,"Id","immoralOther","H","h",1,0.4518,"Bad","Other"
"01-Jun-2018_15:17:59",7337,22,"male","R",4,3,14,"Id","immoralSelf","J","j",1,0.6414,"Bad","Self"
"01-Jun-2018_15:18:01",7337,22,"male","R",4,3,15,"Id","immoralSelf","J","j",1,0.4871,"Bad","Self"
"01-Jun-2018_15:18:03",7337,22,"male","R",4,3,16,"Id","moralOther","H","j",0,0.3959,"Good","Other"
"01-Jun-2018_15:18:05",7337,22,"male","R",4,3,17,"Id","immoralSelf","J","j",1,0.5908,"Bad","Self"
"01-Jun-2018_15:18:07",7337,22,"male","R",4,3,18,"Id","moralSelf","J","j",1,0.5,"Good","Self"
"01-Jun-2018_15:18:09",7337,22,"male","R",4,3,19,"Id","moralSelf","J","j",1,0.3994,"Good","Self"
"01-Jun-2018_15:18:10",7337,22,"male","R",4,3,20,"Id","moralSelf","J","j",1,0.3713,"Good","Self"
"01-Jun-2018_15:18:12",7337,22,"male","R",4,3,21,"Id","immoralSelf","J","j",1,0.5294,"Bad","Self"
"01-Jun-2018_15:18:14",7337,22,"male","R",4,3,22,"Id","moralOther","H","h",1,0.7794,"Good","Other"
"01-Jun-2018_15:18:15",7337,22,"male","R",4,3,23,"Id","immoralOther","H","h",1,0.5367,"Bad","Other"
"01-Jun-2018_15:18:17",7337,22,"male","R",4,3,24,"Id","immoralOther","H","h",1,0.4609,"Bad","Other"
"01-Jun-2018_15:18:19",7337,22,"male","R",4,4,1,"Id","moralSelf","J","j",1,0.4643,"Good","Self"
"01-Jun-2018_15:18:21",7337,22,"male","R",4,4,2,"Id","immoralSelf","J","j",1,0.4596,"Bad","Self"
"01-Jun-2018_15:18:22",7337,22,"male","R",4,4,3,"Id","immoralSelf","J","j",1,0.3562,"Bad","Self"
"01-Jun-2018_15:18:24",7337,22,"male","R",4,4,4,"Id","immoralSelf","J","j",1,0.3403,"Bad","Self"
"01-Jun-2018_15:18:25",7337,22,"male","R",4,4,5,"Id","moralSelf","J","j",1,0.3808,"Good","Self"
"01-Jun-2018_15:18:27",7337,22,"male","R",4,4,6,"Id","immoralSelf","J","j",1,0.4811,"Bad","Self"
"01-Jun-2018_15:18:29",7337,22,"male","R",4,4,7,"Id","moralOther","H","j",0,0.4234,"Good","Other"
"01-Jun-2018_15:18:30",7337,22,"male","R",4,4,8,"Id","immoralOther","H","h",1,0.5075,"Bad","Other"
"01-Jun-2018_15:18:32",7337,22,"male","R",4,4,9,"Id","moralOther","H","h",1,0.6465,"Good","Other"
"01-Jun-2018_15:18:34",7337,22,"male","R",4,4,10,"Id","moralSelf","J","j",1,0.4263,"Good","Self"
"01-Jun-2018_15:18:36",7337,22,"male","R",4,4,11,"Id","immoralSelf","J","j",1,0.6488,"Bad","Self"
"01-Jun-2018_15:18:38",7337,22,"male","R",4,4,12,"Id","immoralOther","H","h",1,0.5996,"Bad","Other"
"01-Jun-2018_15:18:39",7337,22,"male","R",4,4,13,"Id","moralSelf","J","j",1,0.6124,"Good","Self"
"01-Jun-2018_15:18:41",7337,22,"male","R",4,4,14,"Id","immoralOther","H","h",1,0.6177,"Bad","Other"
"01-Jun-2018_15:18:43",7337,22,"male","R",4,4,15,"Id","moralOther","H","j",0,0.3745,"Good","Other"
"01-Jun-2018_15:18:45",7337,22,"male","R",4,4,16,"Id","immoralSelf","J","j",1,0.445,"Bad","Self"
"01-Jun-2018_15:18:46",7337,22,"male","R",4,4,17,"Id","moralOther","H","h",1,0.6885,"Good","Other"
"01-Jun-2018_15:18:48",7337,22,"male","R",4,4,18,"Id","moralOther","H","h",1,0.5035,"Good","Other"
"01-Jun-2018_15:18:50",7337,22,"male","R",4,4,19,"Id","moralSelf","J","j",1,0.45,"Good","Self"
"01-Jun-2018_15:18:52",7337,22,"male","R",4,4,20,"Id","immoralOther","H","h",1,0.6176,"Bad","Other"
"01-Jun-2018_15:18:53",7337,22,"male","R",4,4,21,"Id","moralSelf","J","j",1,0.4868,"Good","Self"
"01-Jun-2018_15:18:55",7337,22,"male","R",4,4,22,"Id","immoralOther","H","h",1,0.4294,"Bad","Other"
"01-Jun-2018_15:18:57",7337,22,"male","R",4,4,23,"Id","immoralOther","H","h",1,0.4517,"Bad","Other"
"01-Jun-2018_15:18:58",7337,22,"male","R",4,4,24,"Id","moralOther","H","j",0,0.4169,"Good","Other"
"01-Jun-2018_15:19:01",7337,22,"male","R",4,5,1,"Id","immoralSelf","J","j",1,0.634,"Bad","Self"
"01-Jun-2018_15:19:03",7337,22,"male","R",4,5,2,"Id","moralOther","H","j",0,0.3799,"Good","Other"
"01-Jun-2018_15:19:05",7337,22,"male","R",4,5,3,"Id","immoralSelf","J","j",1,0.451,"Bad","Self"
"01-Jun-2018_15:19:07",7337,22,"male","R",4,5,4,"Id","immoralSelf","J","j",1,0.7805,"Bad","Self"
"01-Jun-2018_15:19:09",7337,22,"male","R",4,5,5,"Id","immoralSelf","J","j",1,0.5539,"Bad","Self"
"01-Jun-2018_15:19:11",7337,22,"male","R",4,5,6,"Id","moralOther","H","h",1,0.6677,"Good","Other"
"01-Jun-2018_15:19:13",7337,22,"male","R",4,5,7,"Id","moralOther","H","h",1,0.9228,"Good","Other"
"01-Jun-2018_15:19:15",7337,22,"male","R",4,5,8,"Id","moralSelf","J","j",1,0.5114,"Good","Self"
"01-Jun-2018_15:19:16",7337,22,"male","R",4,5,9,"Id","immoralSelf","J","j",1,0.5325,"Bad","Self"
"01-Jun-2018_15:19:18",7337,22,"male","R",4,5,10,"Id","moralSelf","J","j",1,0.406,"Good","Self"
"01-Jun-2018_15:19:20",7337,22,"male","R",4,5,11,"Id","moralOther","H","h",1,0.3237,"Good","Other"
"01-Jun-2018_15:19:21",7337,22,"male","R",4,5,12,"Id","moralSelf","J","j",1,0.551,"Good","Self"
"01-Jun-2018_15:19:23",7337,22,"male","R",4,5,13,"Id","moralSelf","J","j",1,0.5534,"Good","Self"
"01-Jun-2018_15:19:25",7337,22,"male","R",4,5,14,"Id","moralOther","H","h",1,0.3907,"Good","Other"
"01-Jun-2018_15:19:27",7337,22,"male","R",4,5,15,"Id","immoralOther","H","h",1,0.5648,"Bad","Other"
"01-Jun-2018_15:19:28",7337,22,"male","R",4,5,16,"Id","immoralOther","H","h",1,0.4868,"Bad","Other"
"01-Jun-2018_15:19:30",7337,22,"male","R",4,5,17,"Id","immoralOther","H","h",1,0.4808,"Bad","Other"
"01-Jun-2018_15:19:32",7337,22,"male","R",4,5,18,"Id","immoralOther","H","h",1,0.3998,"Bad","Other"
"01-Jun-2018_15:19:34",7337,22,"male","R",4,5,19,"Id","moralSelf","J","j",1,0.4109,"Good","Self"
"01-Jun-2018_15:19:35",7337,22,"male","R",4,5,20,"Id","moralSelf","J","j",1,0.5313,"Good","Self"
"01-Jun-2018_15:19:37",7337,22,"male","R",4,5,21,"Id","immoralSelf","J","h",0,0.5846,"Bad","Self"
"01-Jun-2018_15:19:39",7337,22,"male","R",4,5,22,"Id","moralOther","H","h",1,0.4985,"Good","Other"
"01-Jun-2018_15:19:41",7337,22,"male","R",4,5,23,"Id","immoralOther","H","h",1,0.4938,"Bad","Other"
"01-Jun-2018_15:19:42",7337,22,"male","R",4,5,24,"Id","immoralOther","H","h",1,0.3692,"Bad","Other"
"01-Jun-2018_15:21:55",7337,22,"male","R",5,1,1,"Id","immoralOther","H","h",1,0.4538,"Bad","Other"
