jatosResID,image,trial_main,mainRT,Moved,Beauty,trial_sr,srRT,SelfRelev
2480,art_024,27,18561,0.65,0.66,2,2437,0.54
2480,art_025,41,21142,0.37,0.71,39,2779,0.19
2480,art_032,39,17747,0.30,0.77,1,3328,0.19
2480,art_038,32,20874,0.76,0.64,3,2951,0.26
2480,art_039,4,24481,0.61,0.65,10,2261,0.64
2480,art_041,44,46357,0.71,0.50,18,2334,0.10
2480,art_043,43,26360,0.21,0.65,8,2450,0.08
2480,art_049,19,18207,0.75,0.72,14,3006,0.11
2480,art_061,1,17965,0.48,0.29,33,3631,0.13
2480,art_064,5,19320,0.27,0.59,25,3480,0.19
2480,art_070,36,39772,0.33,0.62,40,3782,0.23
2480,art_071,21,14344,0.68,0.32,36,3259,0.63
2480,art_073,13,26150,0.65,0.68,21,4538,0.22
2480,art_078,17,14087,0.63,0.14,20,3871,0.43
2480,art_083,28,23677,0.67,0.67,7,2383,0.78
2480,art_085,12,16354,0.78,0.84,16,2934,0.47
2480,art_100,38,21784,0.22,0.33,30,8021,0.66
2480,art_103,16,20268,0.09,0.26,38,1850,0.23
2480,art_105,11,21843,0.07,0.27,12,2208,0.19
2480,art_107,2,17100,0.19,0.51,37,2488,0.73
2480,art_109,10,26565,0.12,0.13,4,2531,0.07
2484,2va007,43,12307,0.88,0.89,42,1286,0.79
2484,2va009,3,16450,0.82,0.17,22,2252,0.12
2484,2va014,19,37689,0.87,0.27,30,1983,0.82
2484,2va025,16,49274,0.81,0.77,34,1782,0.15
2484,2va031,23,29570,0.77,0.82,39,965,0.79
2484,2va033,11,40173,0.22,0.26,36,1383,0.74
2484,2va035,7,61562,0.74,0.78,9,1329,0.84
2484,2va057,12,18626,0.72,0.97,26,1635,0.12
2484,2va067,25,51485,0.74,0.80,5,1201,0.67
2484,2va071,15,101428,0.90,0.74,28,1104,0.11
2484,2va075,6,17552,0.77,0.82,29,1531,0.09
2484,2va078,34,17913,0.98,0.58,19,1201,0.91
2484,2va081,37,12511,0.83,0.91,35,1684,0.09
2484,2va106,17,43141,0.85,0.83,12,1403,0.18
2484,2va118,27,46641,0.80,0.77,23,968,0.84
2484,2va131,1,18771,0.20,0.05,31,1469,0.07
2484,2va137,28,26561,0.78,0.92,6,1599,0.65
2484,art_001,31,19461,0.80,0.56,13,1463,0.15
2484,art_004,42,15959,0.92,0.70,1,7267,0.24
2484,art_010,20,50293,0.73,0.90,41,1100,0.82
2484,art_021,32,18627,0.66,0.83,16,1532,0.85
2484,art_024,9,26844,0.79,0.78,17,1218,0.83
2484,art_025,38,45886,0.97,0.96,38,1020,0.81
2484,art_032,44,26757,0.86,0.99,32,1508,0.86
2484,art_038,4,15853,0.68,0.78,4,1183,0.88
2484,art_039,30,39822,0.90,0.96,10,1009,0.80
2484,art_041,5,21943,0.79,0.20,25,1050,0.83
2484,art_043,8,99348,0.87,0.23,14,1350,0.74
2484,art_049,35,27508,0.82,0.78,37,1129,0.85
2484,art_061,14,19638,0.71,0.20,20,1082,0.88
2484,art_064,40,23964,0.76,0.89,44,1350,0.86
2484,art_070,22,12605,0.83,0.82,27,1066,0.93
2484,art_071,10,53255,0.78,0.84,15,1236,0.83
2484,art_073,18,19723,0.91,0.16,21,1048,0.81
2484,art_078,33,31199,0.67,0.21,2,1498,0.73
2484,art_083,26,17725,0.86,0.67,11,1131,0.84
2484,art_085,39,17013,0.90,0.87,40,1202,0.21
2484,art_100,13,67791,0.75,0.90,43,1737,0.13
2484,art_103,21,15260,0.78,0.23,3,1152,0.22
2484,art_105,24,36882,0.21,0.78,24,1189,0.12
2484,art_107,2,22155,0.25,0.28,8,1449,0.19
2484,art_109,29,22637,0.81,0.93,18,1232,0.14
2482,2va007,38,16021,0.51,0.98,13,2296,0.10
2482,2va009,28,14318,0.90,0.65,12,2842,0.18
2482,2va014,32,21769,0.50,0.95,20,1525,0.93
2482,2va025,10,19819,0.77,0.90,24,2722,0.74
2482,2va031,12,18389,0.69,0.82,10,2705,0.65
2482,2va033,2,24107,0.01,0.65,29,2581,0.52
2482,2va035,5,27447,0.68,0.40,32,2003,0.14
2482,2va057,8,28155,0.93,0.99,27,1591,0.68
2482,2va067,21,23172,0.21,0.99,8,1792,0.83
2482,2va071,7,32724,0.22,0.98,14,2519,0.07
2482,2va075,15,54848,0.72,0.81,44,3209,0.66
2482,2va078,23,19592,0.91,0.22,35,1729,0.06
2482,2va081,43,44693,0.49,0.74,31,2511,0.11
2482,2va106,20,17453,0.58,0.92,7,2959,0.73
2482,2va118,3,48090,0.67,0.27,21,3678,0.00
2482,2va131,40,20489,0.46,0.01,41,2173,0.04
2482,2va137,41,16605,0.69,0.05,4,2388,0.58
2482,art_001,30,21694,0.99,0.18,26,2131,0.04
2482,art_004,26,18695,0.99,0.08,3,2768,0.02
2482,art_010,18,21610,0.88,0.65,18,1802,0.01
2482,art_021,16,19926,0.98,0.24,43,2031,0.06
2482,art_024,37,14881,0.49,0.98,34,2545,0.81
2482,art_025,34,20381,0.70,0.10,25,1968,0.01
2482,art_032,22,20446,0.94,0.90,23,2440,0.60
2482,art_038,13,20601,0.82,0.59,11,2258,0.04
2482,art_039,17,22558,0.35,0.97,9,1480,0.76
2482,art_041,25,23829,0.99,0.01,42,1875,0.09
2482,art_043,36,18933,0.46,0.12,16,2018,0.14
2482,art_049,1,37811,0.62,0.98,15,2337,0.08
2482,art_061,27,18815,0.96,0.74,22,2404,0.00
2482,art_064,24,19921,0.98,0.99,5,2428,0.61
2482,art_070,44,23251,0.77,0.19,36,3453,0.04
2482,art_071,42,20481,0.80,1.00,2,2638,0.00
2482,art_073,33,22044,0.98,0.06,28,2487,0.03
2482,art_078,39,19653,0.62,0.99,17,1916,0.95
2482,art_083,14,20251,0.89,0.02,38,1554,0.96
2482,art_085,6,24899,0.59,0.99,39,1772,0.77
2482,art_100,19,21824,0.53,0.84,37,2251,0.96
2482,art_103,11,21989,0.98,0.47,19,2184,0.06
2482,art_105,9,27136,0.30,0.01,33,2057,0.01
2482,art_107,4,28533,0.35,0.80,1,5094,0.00
2482,art_109,35,18063,0.48,0.01,6,2433,0.01
2481,2va007,34,69377,0.20,0.61,39,2796,0.30
2481,2va009,10,50506,0.34,0.45,27,1699,0.71
2481,2va014,14,186673,0.17,0.27,30,2044,0.59
2481,2va025,21,79759,0.17,0.26,10,2904,0.14
2481,2va031,4,51367,0.16,0.30,31,1946,0.47
2481,2va033,31,208872,0.18,0.23,34,1881,0.38
2481,2va035,37,18273,0.18,0.46,5,4214,0.71
2481,2va057,39,17173,0.23,0.67,4,2846,0.65
2481,2va067,16,377112,0.34,0.57,12,4764,0.64
2481,2va071,15,116557,0.26,0.28,23,1731,0.66
2481,2va075,13,83703,0.16,0.14,1,6076,0.22
2481,2va078,27,51121,0.33,0.46,13,3698,0.76
2481,2va081,12,56706,0.35,0.52,38,1998,0.53
2481,2va106,24,71095,0.17,0.20,21,4112,0.84
2481,2va118,25,138966,0.27,0.19,20,4448,0.46
2481,2va131,29,72106,0.21,0.17,22,5380,0.54
2481,2va137,7,205142,0.24,0.29,41,1532,0.06
2481,art_001,18,42692,0.35,0.33,17,2345,0.04
2481,art_004,28,1067000,0.51,0.25,7,2501,0.01
2481,art_010,19,206285,0.35,0.69,44,3352,0.58
2481,art_021,20,33378,0.54,0.27,3,2643,0.07
2481,art_024,3,58893,0.09,0.39,26,3282,0.44
2481,art_025,36,404203,0.15,0.65,6,3198,0.10
2481,art_032,2,44105,0.10,0.61,14,2500,0.18
2481,art_038,17,75114,0.42,0.25,40,2783,0.29
2481,art_039,42,19242,0.18,0.22,11,1996,0.07
2481,art_041,5,29650,0.26,0.00,36,3163,0.01
2481,art_043,22,17154,0.33,0.17,33,1530,0.07
2481,art_049,23,224241,0.27,0.79,24,2681,0.95
2481,art_061,38,247381,0.21,0.31,16,2266,0.09
2481,art_064,8,31420,0.07,0.15,42,1484,0.05
2481,art_070,44,114559,0.21,0.58,37,1915,0.10
2481,art_071,9,49542,0.16,0.66,29,2562,0.14
2481,art_073,32,93824,0.22,0.56,43,2098,0.25
2481,art_078,35,586351,0.24,0.81,9,2214,0.83
2481,art_083,30,36341,0.26,0.59,19,3949,0.59
2481,art_085,26,95388,0.17,0.32,18,1650,0.58
2481,art_100,11,69007,0.09,0.07,2,2383,0.19
2481,art_103,40,134128,0.22,0.12,8,3482,0.79
2481,art_105,33,236237,0.04,0.02,28,1690,0.07
2481,art_107,1,116320,0.23,0.27,35,4665,0.33
2481,art_109,6,87635,0.35,0.07,15,3015,0.14
2479,2va007,16,21389,0.51,0.84,11,2645,0.20
2479,2va009,11,31183,0.39,0.51,38,2255,0.29
2479,2va014,34,23543,0.13,0.14,24,3820,0.03
2479,2va025,24,40258,0.17,0.30,37,1747,0.09
2479,2va031,19,21767,0.05,0.45,9,1996,0.46
2479,2va033,22,28475,0.12,0.61,18,2458,0.31
2479,2va035,23,25888,0.25,0.72,40,2825,0.29
2479,2va057,37,25901,0.13,0.61,12,2840,0.38
2479,2va067,12,19349,0.34,0.74,5,2266,0.72
2479,2va071,41,21372,0.24,0.36,23,2079,0.03
2479,2va075,7,26478,0.21,0.42,25,2193,0.05
2479,2va078,39,45254,0.25,0.27,16,2225,0.11
2479,2va081,6,49632,0.40,0.87,1,4973,0.39
2479,2va106,38,37003,0.07,0.55,13,2536,0.57
2479,2va118,13,131709,0.50,0.56,7,2728,0.09
2479,2va131,44,23566,0.07,0.32,28,3033,0.88
2479,2va137,1,35416,0.26,0.39,42,2176,0.04
2479,art_001,14,17750,0.48,0.43,10,2098,0.04
2479,art_004,9,79776,0.21,0.51,36,1907,0.03
2479,art_010,17,38511,0.39,0.47,27,2205,0.16
2479,art_021,15,21384,0.14,0.27,14,2643,0.02
2479,art_024,26,20529,0.24,0.61,32,2592,0.33
2479,art_025,43,42210,0.24,0.53,30,2108,0.11
2479,art_032,8,35997,0.08,0.77,33,2141,0.06
2479,art_038,35,25391,0.21,0.67,21,2102,0.41
2479,art_039,4,29746,0.17,0.36,8,2477,0.08
2479,art_041,31,29673,0.41,0.42,41,2350,0.21
2479,art_043,10,26007,0.26,0.40,43,2053,0.01
2479,art_049,36,17922,0.28,0.64,15,2281,0.42
2479,art_061,27,34742,0.29,0.04,29,1864,0.03
2479,art_064,25,27322,0.59,0.43,22,2600,0.05
2479,art_070,32,32468,0.37,0.87,39,1976,0.13
2479,art_071,3,49135,0.06,0.78,2,2326,0.11
2479,art_073,18,18575,0.33,0.36,35,2049,0.19
2479,art_078,28,45139,0.55,0.92,3,2452,0.47
2479,art_083,2,23031,0.67,0.84,20,2664,0.62
2479,art_085,29,54891,0.65,0.99,19,2203,0.69
2479,art_100,33,28522,0.20,0.39,31,1677,0.02
2479,art_103,42,22105,0.09,0.52,4,1686,0.85
2479,art_105,21,22560,0.02,0.17,17,2132,0.12
2479,art_107,20,66890,0.04,0.24,26,1890,0.02
2479,art_109,40,22838,0.35,0.33,34,2054,0.30
2487,2va007,8,136170,0.41,0.62,25,2577,0.21
2487,2va009,3,81244,0.71,0.73,26,2966,0.45
2487,2va014,24,23249,0.31,0.58,10,2508,0.68
2487,2va025,28,34557,0.07,0.40,11,4569,0.39
2487,2va031,34,103821,0.27,0.50,22,3251,0.54
2487,2va033,5,214056,0.19,0.49,15,2478,0.50
2487,2va035,4,27631,0.53,0.68,2,4041,0.17
2487,2va057,18,110424,0.64,0.96,44,15380,0.93
2487,2va067,11,128075,0.44,0.56,12,2683,0.67
2487,2va071,17,43084,0.28,0.26,35,2719,0.28
2487,2va075,33,25347,0.38,0.74,13,3793,0.74
2487,2va078,2,40861,0.10,0.35,14,3275,0.26
2487,2va081,26,261596,0.67,0.75,42,5814,0.78
2487,2va106,41,27453,0.38,0.42,19,6072,0.78
2487,2va118,29,24903,0.22,0.49,24,3209,0.65
2487,2va131,44,55117,0.31,0.40,40,2778,0.36
2487,2va137,10,36043,0.56,0.60,1,4313,0.19
2487,art_001,19,69721,0.32,0.37,29,5630,0.06
2487,art_004,7,37522,0.33,0.39,23,4256,0.18
2487,art_010,20,26801,0.30,0.43,27,21375,0.21
2487,art_021,22,25261,0.34,0.27,20,3371,0.16
2487,art_024,15,25818,0.18,0.53,7,2590,0.15
2487,art_025,31,39544,0.43,0.58,41,3547,0.29
2487,art_032,39,17881,0.40,0.58,3,3448,0.28
2487,art_038,43,23810,0.42,0.53,37,2843,0.68
2487,art_039,36,81498,0.17,0.32,16,2327,0.07
2487,art_041,30,70171,0.19,0.18,8,2983,0.27
2487,art_043,25,68336,0.22,0.50,9,2646,0.05
2487,art_049,35,334124,0.32,0.48,38,3783,0.32
2487,art_061,16,42597,0.52,0.57,6,8333,0.33
2487,art_064,23,32274,0.19,0.57,31,3530,0.30
2487,art_070,40,45165,0.42,0.53,43,3005,0.48
2487,art_071,1,32207,0.47,0.39,36,3711,0.17
2487,art_073,9,22493,0.54,0.67,39,10804,0.48
2487,art_078,38,188756,0.56,0.80,28,2591,0.87
2487,art_083,6,58332,0.53,0.70,34,2246,0.79
2487,art_085,12,102814,0.75,0.91,21,2719,0.82
2487,art_100,13,35319,0.05,0.31,33,15259,0.50
2487,art_103,42,256417,0.22,0.37,32,3353,0.59
2487,art_105,14,20442,0.46,0.62,30,2522,0.51
2487,art_107,32,29571,0.40,0.56,4,2821,0.46
2487,art_109,27,21460,0.30,0.48,5,3010,0.45
2490,2va007,30,24904,0.10,0.55,15,2532,0.12
2490,2va009,9,27609,0.84,0.94,13,2765,0.85
2490,2va014,41,34491,0.14,0.06,2,3220,0.05
2490,2va025,38,20006,0.80,0.72,8,7477,0.78
2490,2va031,18,25978,0.83,0.76,30,2681,0.67
2490,2va033,32,23970,0.72,0.59,38,4730,0.76
2490,2va035,13,31303,0.06,0.07,31,2497,0.07
2490,2va057,43,17822,0.86,0.95,14,2261,0.85
2490,2va067,25,20236,0.07,0.03,1,8075,0.04
2490,2va071,12,25786,0.70,0.09,40,2381,0.09
2490,2va075,29,24056,0.63,0.67,32,3764,0.17
2490,2va078,14,22721,0.21,0.14,19,2630,0.18
2490,2va081,7,27471,0.37,0.87,42,2953,0.65
2490,2va106,26,19477,0.80,0.75,12,2596,0.69
2490,2va118,1,25556,0.75,0.09,34,2799,0.75
2490,2va131,24,21238,0.24,0.03,11,4614,0.02
2490,2va137,20,23186,0.59,0.44,44,2363,0.51
2490,art_001,4,29403,0.18,0.49,17,3959,0.03
2490,art_004,39,26628,0.65,0.84,9,2997,0.65
2490,art_010,15,25404,0.65,0.85,26,2763,0.65
2490,art_021,35,28791,0.78,0.25,20,2529,0.14
2490,art_024,10,26298,0.09,0.14,10,2401,0.14
2490,art_025,42,24843,0.84,0.80,24,2278,0.58
2490,art_032,16,37282,0.13,0.22,39,4295,0.12
2490,art_038,23,19506,0.83,0.36,23,2528,0.45
2490,art_039,3,34121,0.51,0.06,7,5783,0.01
2490,art_041,28,70362,0.89,0.01,28,2781,0.03
2490,art_043,33,24421,0.88,0.02,5,6609,0.03
2490,art_049,37,46942,0.30,0.67,41,2184,0.48
2490,art_061,11,24238,0.56,0.21,29,2827,0.14
2490,art_064,22,19501,0.80,0.85,18,3129,0.21
2490,art_070,17,20704,0.81,0.85,4,3815,0.18
2490,art_071,8,24304,0.78,0.02,33,2864,0.03
2490,art_073,27,19985,0.65,0.07,6,2524,0.06
2490,art_078,6,25353,0.92,0.99,36,2836,0.91
2490,art_083,5,29003,0.74,0.20,22,2426,0.39
2490,art_085,44,29125,0.57,0.87,43,2261,0.75
2490,art_100,2,27202,0.06,0.09,35,3153,0.03
2490,art_103,31,27540,0.77,0.63,27,3195,0.74
2490,art_105,34,25904,0.02,0.02,25,2483,0.01
2490,art_107,21,23804,0.68,0.64,3,3343,0.66
2490,art_109,19,22504,0.05,0.01,21,2163,0.04
2493,2va007,17,30775,0.03,0.54,28,3647,0.02
2493,2va009,21,29706,0.08,0.45,12,4325,0.47
2493,2va014,23,23171,0.45,0.61,16,4078,0.82
2493,2va025,15,30351,0.57,0.55,39,4355,0.01
2493,2va031,2,33501,0.61,0.10,33,4345,0.69
2493,2va033,42,22366,0.23,0.01,27,4210,0.26
2493,2va035,7,30830,0.36,0.70,30,4929,0.10
2493,2va057,24,27659,0.41,0.92,31,3678,0.02
2493,2va067,28,22127,0.23,0.88,5,4359,0.12
2493,2va071,25,28006,0.23,0.12,26,4314,0.65
2493,2va075,27,29912,0.19,0.68,21,5181,0.02
2493,2va078,6,31331,0.65,0.92,22,4622,0.01
2493,2va081,11,25644,0.12,0.78,35,5251,0.02
2493,2va106,31,27281,0.03,0.11,24,4147,0.01
2493,2va118,34,25373,0.78,0.35,41,5689,0.17
2493,2va131,26,24241,0.23,0.01,7,5937,0.03
2493,2va137,20,26200,0.44,0.52,15,5697,0.21
2493,art_001,41,22852,0.27,0.15,4,4162,0.01
2493,art_004,9,35017,0.43,0.68,11,6010,0.09
2493,art_010,29,24071,0.49,0.49,38,3765,0.03
2493,art_021,5,32106,0.23,0.12,44,3842,0.02
2493,art_024,22,23580,0.00,0.72,42,6695,0.03
2493,art_025,12,27885,0.58,0.24,29,3172,0.77
2493,art_032,1,33765,0.12,0.65,40,3447,0.04
2493,art_038,44,29570,0.28,0.18,25,2854,0.70
2493,art_039,32,24534,0.01,0.07,6,3115,0.02
2493,art_041,18,30618,0.57,0.02,2,5967,0.61
2493,art_043,10,43511,0.28,0.21,23,4038,0.02
2493,art_049,8,40349,0.07,0.23,9,5489,0.79
2493,art_061,19,28254,0.08,0.02,36,3732,0.01
2493,art_064,37,24319,0.17,0.64,43,4868,0.01
2493,art_070,16,37975,0.23,0.70,8,5742,0.13
2493,art_071,4,40162,0.28,0.40,20,5762,0.00
2493,art_073,38,22981,0.36,0.52,18,4856,0.13
2493,art_078,14,31650,0.34,0.95,32,4787,0.44
2493,art_083,30,32360,0.69,0.74,17,3231,0.87
2493,art_085,13,29070,0.27,0.86,37,2982,0.82
2493,art_100,40,19449,0.02,0.24,13,3980,0.52
2493,art_103,35,25264,0.05,0.01,3,3014,0.82
2493,art_105,43,23990,0.53,0.76,1,5353,0.77
2493,art_107,39,24440,0.24,0.60,14,4295,0.78
2493,art_109,3,41146,0.17,0.01,19,8899,0.47
2496,2va007,18,30583,0.72,0.75,18,3205,0.42
2496,2va009,16,27909,0.72,0.68,40,3315,0.68
2496,2va014,43,28250,0.76,0.41,13,2968,0.60
2496,2va025,14,28070,0.52,0.47,22,3166,0.35
2496,2va031,33,29113,0.37,0.30,37,3631,0.18
2496,2va033,2,35860,0.68,0.31,24,2601,0.62
2496,2va035,28,23641,0.87,0.67,14,4028,0.50
2496,2va057,17,33754,0.78,0.91,39,2243,0.89
2496,2va067,41,24726,0.75,0.63,16,4159,0.20
2496,2va071,20,29423,0.64,0.60,25,3354,0.69
2496,2va075,1,29618,0.79,0.48,10,3724,0.81
2496,2va078,42,27880,0.82,0.85,3,5253,0.75
2496,2va081,21,33948,0.93,0.96,19,3126,0.95
2496,2va106,30,32071,0.35,0.20,33,3090,0.09
2496,2va118,8,35074,0.48,0.20,7,5290,0.37
2496,2va131,32,28197,0.33,0.11,34,2467,0.04
2496,2va137,26,29070,0.58,0.26,35,3515,0.05
2496,art_001,15,33060,0.52,0.67,29,3395,0.14
2496,art_004,3,30173,0.69,0.64,32,2974,0.27
2496,art_010,38,28131,0.83,0.85,31,3406,0.87
2496,art_021,24,31212,0.86,0.63,2,3214,0.71
2496,art_024,4,35726,0.66,0.67,44,2429,0.64
2496,art_025,39,23840,0.41,0.23,8,2745,0.15
2496,art_032,5,33890,0.76,0.91,9,3067,0.87
2496,art_038,7,27127,0.92,0.65,23,4091,0.76
2496,art_039,35,23498,0.80,0.72,5,3399,0.66
2496,art_041,12,32699,0.16,0.36,6,3297,0.05
2496,art_043,9,27422,0.18,0.31,21,3154,0.16
2496,art_049,31,24478,0.88,0.89,27,3121,0.81
2496,art_061,13,28512,0.49,0.35,11,2832,0.37
2496,art_064,23,29237,0.67,0.41,12,3003,0.26
2496,art_070,25,25452,0.84,0.65,42,3717,0.72
2496,art_071,27,26719,0.71,0.72,41,3726,0.75
2496,art_073,34,32707,0.48,0.51,28,3919,0.24
2496,art_078,19,34455,0.95,0.98,30,3409,0.63
2496,art_083,22,34805,0.75,0.59,38,3457,0.16
2496,art_085,29,29316,0.84,0.70,20,2764,0.58
2496,art_100,6,35621,0.23,0.42,15,2908,0.31
2496,art_103,11,36411,0.09,0.20,1,5078,0.11
2496,art_105,10,37485,0.77,0.59,4,4185,0.92
2496,art_107,40,32758,0.25,0.50,17,3142,0.31
2496,art_109,37,29754,0.19,0.12,26,2911,0.04
2512,2va007,6,19575,0.52,0.73,29,3327,0.79
2512,2va009,29,15605,0.49,0.28,3,6827,0.69
2512,2va014,44,13681,0.28,0.59,5,2179,0.14
2512,2va025,11,19769,0.53,0.70,36,2556,0.10
2512,2va031,7,19945,0.44,0.01,14,2081,0.19
2512,2va033,28,18063,0.01,0.13,25,3490,0.03
2512,2va035,18,24683,0.55,0.49,37,2904,0.10
2512,2va057,4,19850,0.54,0.59,27,2458,0.48
2512,2va067,27,19644,0.00,0.17,40,3604,0.01
2512,2va071,42,37170,0.14,0.27,26,3652,0.02
2512,2va075,10,18923,0.32,0.56,30,2560,0.06
2512,2va078,8,18633,0.39,0.76,17,2137,0.69
2512,2va081,13,24401,0.30,0.74,21,2658,0.93
2512,2va106,30,15652,0.25,0.46,34,2442,0.01
2512,2va118,14,18550,0.53,0.53,15,2375,0.56
2512,2va131,16,21522,0.01,0.02,4,2235,0.07
2512,2va137,21,20141,0.21,0.54,33,2937,0.03
2512,art_001,36,13584,0.66,0.52,32,2323,0.46
2512,art_004,33,17382,0.46,0.46,12,2600,0.12
2512,art_010,25,16193,0.64,0.47,31,2675,0.48
2512,art_021,17,16284,0.56,0.39,2,3569,0.43
2512,art_024,2,18874,0.69,0.64,38,3418,0.24
2512,art_025,37,14319,0.47,0.42,41,3695,0.21
2512,art_032,5,21150,0.19,0.53,9,4171,0.10
2512,art_038,34,16456,0.35,0.49,35,4392,0.47
2512,art_039,20,17580,0.44,0.47,7,2318,0.01
2512,art_041,35,14417,0.82,0.21,39,4105,0.47
2512,art_043,1,18978,0.58,0.77,19,3553,0.05
2512,art_049,43,15448,0.61,0.48,1,6457,0.70
2512,art_061,12,20603,0.48,0.25,20,4687,0.17
2512,art_064,24,21941,0.50,0.60,28,3539,0.20
2512,art_070,19,18871,0.62,0.98,18,2861,0.86
2512,art_071,39,24384,0.54,0.66,13,2879,0.69
2512,art_073,3,20561,0.56,0.53,43,2921,0.53
2512,art_078,38,17713,0.50,0.78,22,3720,0.46
2512,art_083,22,15157,0.54,0.79,6,2806,0.51
2512,art_085,31,16276,0.71,0.47,23,3149,0.43
2512,art_100,23,19308,0.25,0.51,10,3394,0.12
2512,art_103,15,19378,0.00,0.01,16,2529,0.04
2512,art_105,9,21747,0.55,0.52,42,2675,0.02
2512,art_107,32,21522,0.18,0.01,24,2117,0.01
2512,art_109,26,19570,0.58,0.50,11,2536,0.21
2511,2va007,32,30662,0.36,0.82,15,2479,0.35
2511,2va009,4,19462,0.69,0.81,11,2419,0.65
2511,2va014,6,17197,0.40,0.42,14,2351,0.71
2511,2va025,3,21062,0.60,0.44,28,5961,0.27
2511,2va031,20,81243,0.83,0.69,42,2592,0.49
2511,2va033,8,19135,0.43,0.72,32,1935,0.64
2511,2va035,25,48689,0.28,0.71,9,4958,0.52
2511,2va057,24,57251,0.39,0.50,16,2384,0.34
2511,2va067,12,22035,0.48,0.83,2,3352,0.73
2511,2va071,10,19367,0.50,0.61,38,2530,0.69
2511,2va075,35,17188,0.35,0.30,27,2889,0.45
2511,2va078,40,46420,0.72,0.58,40,2413,0.63
2511,2va081,15,20823,0.80,0.79,3,2337,0.46
2511,2va106,27,58027,0.47,0.46,5,3096,0.70
2511,2va118,17,20999,0.77,0.84,20,2636,0.22
2511,2va131,26,35628,0.21,0.51,44,3233,0.15
2511,2va137,16,16480,0.71,0.87,13,2850,0.20
2511,art_001,34,15588,0.71,0.86,1,4612,0.25
2511,art_004,7,22137,0.83,0.76,10,5282,0.22
2511,art_010,9,24653,0.75,0.80,36,2348,0.50
2511,art_021,42,65798,0.59,0.73,7,3845,0.20
2511,art_024,13,22862,0.67,0.77,6,3277,0.31
2511,art_025,11,32982,0.76,0.62,35,2307,0.61
2511,art_032,29,47725,0.67,0.87,31,2291,0.52
2511,art_038,14,38037,0.70,0.74,43,2107,0.59
2511,art_039,2,14485,0.85,0.83,24,2043,0.68
2511,art_041,41,9857,0.61,0.49,39,2067,0.32
2511,art_043,30,55471,0.71,0.86,17,4972,0.21
2511,art_049,39,19814,0.64,0.63,30,2024,0.67
2511,art_061,43,23916,0.43,0.46,25,2592,0.48
2511,art_064,22,47218,0.33,0.53,21,2441,0.70
2511,art_070,36,19040,0.73,0.85,34,2078,0.37
2511,art_071,21,44461,0.76,0.80,41,3645,0.23
2511,art_073,38,18153,0.81,0.76,19,2831,0.52
2511,art_078,44,30827,0.79,0.81,37,2316,0.77
2511,art_083,23,78022,0.45,0.59,18,2225,0.72
2511,art_085,5,19781,0.82,0.91,33,2236,0.76
2511,art_100,33,34259,0.34,0.40,22,2451,0.48
2511,art_103,1,17989,0.79,0.35,4,2328,0.72
2511,art_105,28,73355,0.23,0.41,23,2129,0.20
2511,art_107,19,40897,0.18,0.20,12,2267,0.49
2511,art_109,31,44895,0.77,0.80,29,6257,0.47
2509,2va007,2,78058,0.00,0.58,2,2968,0.20
2509,2va009,31,39619,0.33,0.71,18,2299,0.53
2509,2va014,24,98863,0.02,0.53,13,2603,0.06
2509,2va025,33,35595,0.35,0.67,36,2433,0.34
2509,2va031,41,113503,0.18,0.73,16,2172,0.61
2509,2va033,20,38870,0.01,0.66,30,2223,0.16
2509,2va035,18,98507,0.06,0.67,22,2659,0.23
2509,2va057,37,31726,0.41,0.83,27,2625,0.87
2509,2va067,35,62121,0.09,0.53,4,2652,0.18
2509,2va071,14,42607,0.20,0.72,19,2019,0.62
2509,2va075,25,69904,0.57,0.87,41,1521,0.68
2509,2va078,44,74429,0.19,0.78,44,1839,0.69
2509,2va081,23,48416,0.14,0.76,39,2490,0.69
2509,2va106,38,27529,0.20,0.81,33,7877,0.56
2509,2va118,39,34349,0.66,0.80,6,2123,0.81
2509,2va131,16,45012,0.08,0.55,20,4129,0.21
2509,2va137,43,41841,0.47,0.73,35,7221,0.48
2509,art_001,21,54323,0.26,0.46,15,3679,0.49
2509,art_004,7,43555,0.34,0.48,37,2324,0.57
2509,art_010,32,59895,0.26,0.90,42,3285,0.51
2509,art_021,1,45281,0.21,0.56,9,2833,0.21
2509,art_024,27,46774,0.12,0.33,23,2174,0.04
2509,art_025,9,33816,0.54,0.74,34,3333,0.24
2509,art_032,3,75941,0.14,0.32,17,1773,0.09
2509,art_038,42,28451,0.26,0.79,21,3730,0.52
2509,art_039,6,50758,0.28,0.24,3,5824,0.02
2509,art_041,34,22914,0.49,0.54,14,3167,0.55
2509,art_043,4,69673,0.23,0.69,10,4270,0.62
2509,art_049,12,77860,0.02,0.54,25,12204,0.04
2509,art_061,11,27970,0.34,0.71,26,2850,0.69
2509,art_064,30,59722,0.33,0.67,7,2826,0.64
2509,art_070,26,67926,0.28,0.75,40,3759,0.67
2509,art_071,10,63227,0.18,0.44,24,9244,0.10
2509,art_073,22,38570,0.28,0.66,32,3387,0.65
2509,art_078,8,74756,0.34,0.71,43,3025,0.54
2509,art_083,15,49013,0.07,0.76,11,2726,0.63
2509,art_085,19,75549,0.18,0.61,5,4342,0.47
2509,art_100,29,47739,0.12,0.31,8,3153,0.08
2509,art_103,5,60182,0.18,0.92,29,1944,0.90
2509,art_105,28,58262,0.15,0.77,1,3460,0.61
