age,ALEX1,ALEX2,ALEX3,ALEX4,ALEX5,ALEX6,ALEX7,ALEX8,ALEX9,ALEX10,ALEX11,ALEX12,ALEX13,ALEX14,ALEX15,ALEX16,anxiety,artgluctot,attachhome,attachphone,AvgHumidity,avoidance,cigs,DIDF,eatdrink,ECR1,ECR2,ECR3,ECR4,ECR5,ECR6,ECR7,ECR8,ECR9,ECR10,ECR11,ECR12,ECR13,ECR14,ECR15,ECR16,ECR17,ECR18,ECR19,ECR20,ECR21,ECR22,ECR23,ECR24,ECR25,ECR26,ECR27,ECR28,ECR29,ECR30,ECR31,ECR32,ECR33,ECR34,ECR35,ECR36,endtime,EOT,exercise,gluctot,health,HOME1,HOME2,HOME3,HOME4,HOME5,HOME6,HOME7,HOME8,HOME9,KAMF1,KAMF2,KAMF3,KAMF4,KAMF5,KAMF6,KAMF7,networksize,nostalgia,onlineid,onlineid1,onlineid2,onlineid3,onlineid4,onlineid5,onlineid6,onlineid7,onlineid8,onlineid9,onlineid10,onlineide11,phone1,phone2,phone3,phone4,phone5,phone6,phone7,phone8,phone9,romantic,scontrol1,scontrol2,scontrol3,scontrol4,scontrol5,scontrol6,scontrol7,scontrol8,scontrol9,scontrol10,scontrol11,scontrol12,scontrol13,selfcontrol,sex,smoke,SNI1,SNI2,SNI3,SNI4,SNI5,SNI6,SNI7,SNI8,SNI9,SNI10,SNI11,SNI12,SNI13,SNI14,SNI15,SNI16,SNI17,SNI18,SNI19,SNI20,SNI21,SNI22,SNI23,SNI24,SNI25,SNI26,SNI27,SNI28,SNI29,SNI30,SNI31,SNI32,SNS1,SNS2,SNS3,SNS4,SNS5,SNS6,SNS7,socialdiversity,socialembedded,STRAQ_1,STRAQ_2,STRAQ_3,STRAQ_4,STRAQ_6,STRAQ_7,STRAQ_8,STRAQ_9,STRAQ_10,STRAQ_11,STRAQ_12,STRAQ_19,STRAQ_20,STRAQ_21,STRAQ_22,STRAQ_23,STRAQ_24,STRAQ_25,STRAQ_26,STRAQ_27,STRAQ_28,STRAQ_29,STRAQ_30,STRAQ_31,STRAQ_32,STRAQ_33,STRAQ_5,STRAQ_13,STRAQ_14,STRAQ_15,STRAQ_16,STRAQ_17,STRAQ_18,STRAQ_34,STRAQ_35,STRAQ_36,STRAQ_37,STRAQ_38,STRAQ_39,STRAQ_40,STRAQ_41,STRAQ_42,STRAQ_43,STRAQ_44,STRAQ_45,STRAQ_46,STRAQ_47,STRAQ_48,STRAQ_49,STRAQ_50,STRAQ_51,STRAQ_52,STRAQ_53,STRAQ_54,STRAQ_55,STRAQ_56,STRAQ_57,stress,stress1,stress2,stress3,stress4,stress5,stress6,stress7,stress8,stress9,stress10,stress11,stress12,stress13,stress14,Temperature_t1,Temperature_t2,thermotype,avgtemp,filter_$,mintemp,language,langfamily,Zanxiety,Zavoidance,Site
1990,3,4,4,4,4,4,4,3,2,3,3,4,4,2,4,3,4.77777777777778, ,4.22222222222222,1.66666666666667,78,4.55555555555556, ,3.45454545454545,1,6,4,3,6,6,6,6,7,5,2,5,6,6,4,1,6,5,2,4,6,3,6,6,6,3,6,6,3,4,4,3,6,5,5,2,4,10:44:09,3.4,2, ,4,5,4,4,4,4,4,5,4,4,5,6,6,3,2,2,4,7,6.5,2.18181818181818,3,2,2,2,3,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,3,2,2,3,1,2,2,2,3,4,2.30769230769231,1,2,2,1, ,2,2,4,1,1, ,5,2,1, ,2,2,1, , ,1,1, ,1, , , , , , , , , , ,7,6,6,6,7,7,6,6,0,4,2,5,4,3,4,3,2,5,5,4,2,4,5,4,3,4,2,4,4,3,4,3,2,3,2,2,4,2,3,3,2,4,2,2,4,4,4,2,4,2,4,4,4,3,4,3,3,2,5,2,4,4,4,4,3,4,3.69230769230769,4,4,4,4,3,3,4,4,4,3,3,4,4,4,35.6,35.7,2,35.65,1,8,3,2,.97179674930256,1.73542829216974,METU
1989,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1,2,2.16666666666667,0,3.88888888888889,3,52,2.44444444444444, ,1.18181818181818,1,6,2,1,2,3,1,2,2,5,1,5,1,1,1,1,3,1,1,2,3,2,2,1,5,3,2,2,2,3,2,2,3,3,2,2,3,10:42:24,1.6,2,0,4,4,4,4,4,4,4,3,4,4,5,8,5,1,2,1,1,37,3,3.36363636363636,5,2,5,5,5,2,2,2,2,2,5,4,4,4,4,4,1,4,1,1,1,4,5,4,5,5,2,5,2,3,5,5,5,2,4,2,2,1,1, ,4,4,4,2,1, ,7,5,1, ,2,8,2,1,8,8,2,8,1, , , , , , , , , , ,3,3,3,3,3,3,3,8,5,2,2,4,4,4,2,4,4,5,5,1,4,4,2,2,4,5,5,5,5,5,5,5,1,1,1,1,2,4,4,1,4,4,2,4,3,5,2,2,4,2,4,2,2,1,2,2,5,5,5,1,5,4,5,4,1,2,2.61538461538462,3,3,2,2,2,3,2,4,2,2,3,2,3,3,36.8,36.7,2,36.75,1,8,3,2,-1.55538152951815,-.362113513753319,METU
1988,1,1,1,1,1,2,2,2,1,2,2,3,3,1,3,3,2.16666666666667,0,4.77777777777778,3.11111111111111,60,1.27777777777778, ,1.45454545454545,1,5,3,1,1,5,2,2,1,3,1,3,1,2,1,2,3,2,1,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,2,1,1,10:40:17,2.6,2,0,4,5,5,5,5,5,4,4,5,5,4,4,4,4,3,4,3,31,3.83333333333333,2.81818181818182,4,3,4,4,4,1,1,2,3,1,4,3,3,3,3,4,3,4,1,4,1,5,5,3,5,4,3,2,3,4,4,5,4,4,3.92307692307692,2,2,1,1, ,4,4,4,4,8,4,8,8,1, ,2,8,3,1,8,1,1, ,1, , , , , , , , , , ,3,5,4,4,4,3,4,8,3,3,2,4,4,2,4,2,2,4,3,3,5,5,3,3,5,5,5,5,5,4,5,5,1,1,2,2,4,4,3,3,4,4,1,4,5,4,4,2,3,3,5,3,4,2,4,3,4,3,4,1,5,5,3,3,3,3,2.46153846153846,2,3,3,2,3,4,2,3,2,2,2,4,2,2,36.4,36.6,2,36.5,1,9,3,2,-1.55538152951815,-1.52128135386869,METU
1995,3,4,4,4,4,3,4,2,3,3,4,2,2,1,3,2,4.72222222222222,0,4.77777777777778,3.22222222222222,71,2.88888888888889, ,3.45454545454545,1,6,5,3,7,7,7,4,7,6,2,4,5,6,2,2,6,4,2,2,2,4,2,2,4,7,6,4,2,2,1,1,6,2,2,1,2,10:39:06,2,2,1,4,4,5,4,5,5,5,5,5,5,2,2,5,2,2,2,2,12,5,2.45454545454545,5,2,3,4,4,1,1,1,1,1,4,4,4,3,3,2,3,4,3,3,2,2,3,3,3,4,2,2,2,2,4,2,3,4,2.76923076923077,2,2,2,1, ,4,4,5, ,3,2,4,3,1, ,2,8,1, , ,2,1, ,1, , , , , , , , , , ,4,5,5,5,6,5,5,6,2,2,2,2,5,5,1,2,5,4,4,1,3,4,4,3,5,5,5,4,4,4,4,3,1,1,1,2,2,4,5,2,4,3,3,5,4,3,4,2,4,3,4,3,5,2,4,2,5,5,5,2,5,5,4,4,2,4,2.84615384615385,3,3,3,3,2,2,3,3,4,3,3,4,3,2,36.8,36.7,2,36.75,1,8,3,2,.918026998689354,.0794742348620613,METU
1995,2,3,1,3,2,2,4,2,2,2,2,2,2,2,3,2,3.94444444444444,0,3.77777777777778,2.88888888888889,56,2.88888888888889,8,2.27272727272727,1,5,3,4,4,4,5,3,4,3,4,3,3,4,5,5,6,3,3,2,3,3,3,3,2,3,3,3,3,2,5,2,3,3,3,2,4,10:38:43,2.2,2,0,4,4,4,4,4,4,4,3,3,4,4,6,3,2,4,4,1,33,5,2.72727272727273,4,3,4,4,3,2,2,2,2,2,2,3,3,4,3,3,2,4,2,2,2,4,2,4,3,4,2,2,2,2,3,3,3,4,2.92307692307692,1,1,2,1, ,4,4,5, ,6,3,6,5,1, ,2,6,1, , ,2,1, ,2,fotoğrafçılık,bostan,samsun tayfa,yüzyıl tayfa, ,12,4,1,6, ,4,5,5,4,6,6,5,6,3,4,2,4,4,2,4,3,3,4,3,2,3,4,3,3,4,4,4,4,4,4,4,4,2,2,3,2,2,3,3,2,4,3,3,2,3,2,4,2,2,2,4,4,3,2,3,2,4,4,4,2,3,3,4,2,3,2,2.76923076923077,3,3,3,3,3,3,3,2,3,3,2,4,2,3,35.9,36.2,2,36.05,1,4,3,2,.165250490104462,.0794742348620613,METU
1993,2,2,4,2,1,4,1,4,2,4,4,2,4,4,4,2,5.16666666666667,1,4.55555555555556,3.88888888888889,71,2.94444444444444, ,2.72727272727273,1,6,5,4,7,7,6,6,6,6,3,6,5,4,2,2,6,6,6,5,3,5,2,5,4,5,2,2,2,1,3,2,2,3,3,2,2,10:37:50,3.2,2,2,4,5,5,4,5,5,4,5,4,4,3,3,5,1,2,2,2,24,2.83333333333333,3.72727272727273,5,4,5,4,4,1,4,4,1,4,5,4,4,4,4,4,4,5,2,4,2,5,4,5,2,4,2,1,2,5,4,3,5,4,3.53846153846154,2,2,2,1, ,4,4,5, ,7,5,5,5,1, ,2,5,3,1,2,3,2,3,1, , , , , , , , , , ,3,4,2,3,3,2,4,8,3,2,2,4,4,4,3,2,4,5,4,1,2,4,4,3,4,4,4,5,5,4,4,4,4,4,4,2,1,4,4,2,2,2,4,4,3,4,3,1,4,3,5,3,2,2,5,4,5,5,4,1,4,5,2,2,2,2,2.76923076923077,2,3,3,3,3,2,3,3,3,3,3,3,2,3,35.5,36.6,2,36.05,1,8,3,2,1.34818500359501,.134672703438984,METU
1989,4,2,2,2,2,2,4,2,3,2,4,2,4,1,3,1,3.38888888888889, ,5,1.44444444444444,52,2.16666666666667, ,2.63636363636364,1,6,2,1,5,6,5,6,2,2,4,2,5,2,4,1,6,1,1,2,2,3,2,2,2,2,3,2,1,2,2,2,2,3,3,2,2,10:36:53,2.2,2, ,4,5,5,5,5,5,5,5,5,5,4,4,5,2,2,1,1,20,3.5,2.54545454545455,4,3,4,4,4,1,1,1,1,1,4,2,2,2,1,1,1,2,1,1,1,4,4,4,3,4,3,2,3,5,5,3,3,4,3.61538461538462,2,2,2,1, ,4,4,4,1,5,1,6,3,1, ,1, ,3,1,8,1,1, ,1, , , , , , , , , , ,3,4,4,3,4,3,3,7,1,1,4,5,5,5,5,5,5,4,2,1,5,4,2,2,5,5,5,5,5,5,5,5,1,3,1,2,5,2,4,4,5,5,2,2,4,5,2,1,3,5,5,3,5,1,5,2,4,5,5,4,4,2,4,2,2,4,2.53846153846154,4,3,4,1,2,1,2,3,3,1,4,3,3,2,36.1,36.4,2,36.25,1,3,3,2,-.372447016027604,-.638105856637932,METU
1995,2,2,2,2,2,2,2,2,3,1,2,2,4,2,3,2,2.27777777777778,4,5,3.66666666666667,69,2.11111111111111, ,2,1,6,1,1,2,6,2,1,2,1,1,5,1,1,1,1,5,3,1,2,2,2,2,5,1,2,2,2,2,1,6,1,2,2,2,1,1,10:36:43,2.6,2,10,4,5,5,5,5,5,5,5,5,5,4,5,5,2,4,2,1,29,5.33333333333333,3.45454545454545,4,4,4,4,4,2,2,2,4,4,4,2,4,4,4,4,3,4,4,4,1,5,3,4,2,3,2,3,2,4,5,2,3,4,3.23076923076923,2,2,2,1, ,4,4,4,1,8,8,8,7,1, ,2,6,1, , ,8,1, ,1, , , , , , , , , , ,5,6,6,6,5,4,4,7,4,4,1,4,4,2,4,3,2,5,4,2,3,4,4,2,4,4,4,5,5,4,5,5,1,1,4,2,4,4,4,4,2,2,3,4,4,5,2,2,4,3,4,4,4,2,4,2,4,4,4,2,4,4,4,3,4,2,2.23076923076923,2,2,3,2,2,2,2,2,2,2,3,4,2,3,36.2,36.3,2,36.25,1,6,3,2,-1.44784202829174,-.693304325214855,METU
1993,2,2,2,3,3,3,4,4,4,3,2,2,3,4,4,4,4.05555555555556, ,3.88888888888889,3,49,2.27777777777778,10,2.90909090909091,1,7,5,2,5,7,5,6,4,6,2,5,1,4,2,2,6,2,2,3,2,4,2,2,2,1,2,2,2,2,4,3,2,2,2,1,3,10:34:46,3.4,2, ,4,4,3,4,5,4,4,4,3,4,4,7,7,4,5,6,6,20,5.66666666666667,2.63636363636364,4,2,4,3,3,2,2,2,2,2,3,3,3,4,3,4,2,3,3,2,2,2,3,4,2,3,1,2,1,3,3,2,3,3,2.46153846153846,2,1,2,1, ,4,4,5, ,4,1,8,7,1, ,2,8,1, , ,3,2,4,1, , , , , , , , , , ,5,7,6,6,5,5,6,7,3,4,3,4,4,2,3,3,3,5,4,2,4,4,4,2,5,5,5,4,5,5,5,5,2,2,1,2,4,5,5,5,3,4,2,3,4,3,5,4,2,3,5,1,5,3,5,2,5,5,5,3,3,3,3,2,2,4,2.76923076923077,3,3,3,2,3,2,3,3,2,2,3,4,3,4,36.7,36.9,2,36.8,1,6,3,2,.272789991330875,-.527708919484087,METU
1994,3,2,1,2,2,1,2,3,1,1,2,1,2,2,3,2,4.22222222222222,4,3.55555555555556,2.77777777777778,74,3.33333333333333,4,1.81818181818182,1,5,4,4,5,4,5,4,5,6,4,7,3,4,1,4,7,2,2,2,3,4,4,4,4,4,4,4,2,3,3,2,4,4,4,2,3,10:32:48,2,2,6,4,3,4,4,3,4,3,3,4,4,5,8,7,3,7,6,6,31,5.5,2.36363636363636,1,3,3,3,3,1,3,2,2,4,1,2,3,1,3,4,3,3,2,4,2,4,3,4,2,3,2,1,4,2,3,2,3,3,2.76923076923077,2,1,2,1, ,4,4,5, ,4,4,6,6,1, ,2,4,1, , ,1,2,8,2,Thbt, , , , ,20, , , , ,7,5,5,6,5,5,5,7,3,3,1,4,4,2,4,4,1,5,4,3,3,4,4,4,3,4,4,3,3,4,3,3,3,3,3,1,4,5,3,4,4,3,2,1,3,3,3,3,3,3,4,3,4,2,3,3,3,4,4,3,3,3,3,3,3,3,3.07692307692308,3,4,3,3,3,2,3,3,3,3,3,4,4,3,36.2,36.6,2,36.4,1,12,3,2,.434099243170495,.521061983477442,METU
1995,2,2,1,2,2,2,2,2,4,4,1,2,1,3,5,1,3.11111111111111,0,5,3.77777777777778,64,1.88888888888889, ,2.18181818181818,1,5,1,1,5,6,2,2,2,1,2,6,1,3,2,5,6,5,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,10:32:38,2.4,2,11,4,5,5,5,5,5,5,5,5,5,5,5,5,1,6,3,3,20,5.33333333333333,3.36363636363636,5,5,4,4,5,1,4,2,1,2,4,5,4,3,4,4,2,5,2,5,1,2,1,5,3,4,1,2,1,1,3,2,2,3,2.30769230769231,2,2,2,1, ,4,4,4,1,8,3,8,8,1, ,2,7,1, , ,3,1, ,1, , , , , , , , , , ,5,7,6,6,5,3,3,7,3,1,4,2,4,5,5,2,5,2,2,1,2,5,3,1,5,4,4,5,5,3,5,5,5,4,2,5,1,2,4,2,5,5,3,2,2,2,2,2,4,2,4,2,5,1,4,2,5,3,5,1,4,4,3,4,1,4,2.61538461538462,3,2,2,3,3,1,2,2,2,3,4,2,5,2,36.3,36.5,2,36.4,1,6,3,2,-.641295769093637,-.914098199522545,METU
1994,5,5,2,4,5,4,5,4,2,4,5,1,5,2,4,1,3.94444444444444, ,4.88888888888889,4.55555555555556,58,2.66666666666667, ,4.09090909090909,1,5,2,3,6,6,3,6,2,1,4,2,6,4,2,2,7,5,5,5,2,2,3,6,2,3,2,2,2,2,2,2,3,1,2,2,5,10:32:20,2.6,2, ,4,5,4,5,5,5,5,5,5,5,2,2,2,1,2,2,1,59,4.66666666666667,3.27272727272727,4,3,3,4,4,4,3,2,4,2,3,5,5,5,5,5,4,4,4,4,1,2,4,2,2,3,2,4,2,1,3,2,4,2,2.53846153846154,1,2,2,1, ,4,4,4,4,5,2,7,4,1, ,2,8,1, , ,1,2,8,2,biyogen,evrim ağacı,AGT,ART,Lab toplantıları,7,7,7,7,7,3,6,5,4,5,5,5,9,3,3,2,5,3,2,4,5,1,5,5,5,5,5,2,3,4,3,3,4,3,3,5,5,2,2,3,2,5,5,3,5,2,4,4,4,4,5,2,1,5,4,4,4,4,4,5,3,5,5,5,2,2,4,5,3,2,3,3.23076923076923,4,3,4,2,2,4,4,4,2,4,3,5,1,5,36,36.3,2,36.15,1,7,3,2,.165250490104462,-.141319639445629,METU
1994,2,2,2,2,2,2,1,2,4,2,1,1,2,4,2,2,2.16666666666667,0,5,1.66666666666667,49,2.05555555555556,20,2,1,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,6,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,10:30:41,2.2,2,12,4,5,5,5,5,5,5,5,5,5,4,4,6,1,1,1,2,36,4.5,2.09090909090909,2,2,2,4,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2,2,1,2,4,2,1,3,4,1,2,4,4,2,1,1,2.38461538461538,1,1,1,1, ,4,4,4,1,8,6,4,4,1, ,2,8,1, , ,5,2,8,2,MetuBiz, , , , ,7, , , , ,5,4,5,4,5,4,4,8,4,2,2,2,5,4,4,2,2,5,5,1,4,4,2,1,5,4,4,4,5,4,4,5,1,1,5,3,4,4,4,3,2,2,1,1,4,1,5,4,2,3,5,3,4,1,4,2,4,4,4,2,4,4,4,4,5,2,2.15384615384615,2,1,3,2,2,2,2,2,4,2,2,4,3,1,36.4,36.7,2,36.55,1,6,3,2,-1.55538152951815,-.748502793791778,METU
1985,2,2,1,2,2,2,4,4,1,2,2,2,2,2,2,2,4.83333333333333,0,4.11111111111111,2.22222222222222,71,3.72222222222222,20,2.18181818181818,1,6,6,3,5,3,7,3,3,4,5,6,5,3,2,7,7,7,5,3,3,5,5,3,3,3,5,3,3,5,3,2,5,3,3,5,5,10:27:15,2,2,0,4,5,4,5,4,3,5,3,4,4,4,6,4,2,4,2,3,18,3.5,3.27272727272727,4,4,4,4,3,2,2,2,4,3,4,2,2,2,2,4,2,2,2,2,1,2,4,3,2,3,3,4,2,2,3,2,4,2,2.76923076923077,2,1,1,1, ,4,4,4,2,1, ,5,4,1, ,2,4,3,1,5,1,1, ,1, , , , , , , , , , ,3,4,3,3,4,4,3,7,1,2,2,4,4,2,2,2,2,4,4,2,2,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,2,2,2,2,4,4,2,2,4,2,2,4,4,4,2,4,2,4,4,4,2,4,2,4,2,4,4,3.07692307692308,3,3,3,4,3,3,3,3,3,3,4,5,2,3,36.7,37.2,2,36.95,1,7,3,2,1.02556649991577,.9074512635159,METU
1994,3,2,2,4,2,2,1,3,1,3,2,3,3,4,3,4,2.61111111111111,0,4.55555555555556,2.66666666666667,71,2.11111111111111, ,2.27272727272727,1,5,2,2,2,4,2,4,3,2,2,2,4,2,2,2,3,3,1,1,2,2,2,6,2,2,2,2,2,2,2,1,2,2,2,2,2,10:27:00,3.4,2,2,4,5,5,5,5,5,4,4,4,4,3,3,3,1,2,2,2,18,4.66666666666667,3.18181818181818,4,4,4,4,4,2,2,2,3,3,3,2,3,4,3,3,2,2,1,4,1,4,5,4,4,4,3,4,4,4,4,4,5,4,4.07692307692308,1,2,2,1, ,4,4,5, ,6,6,8,4,1, ,2,8,1, , ,1,1, ,2,odtü tenis topluluğu, , , , ,2, , , , ,5,5,4,5,4,5,6,6,2,2,2,2,5,4,4,4,4,4,3,3,4,4,4,3,4,5,4,4,5,4,4,4,2,4,2,4,2,4,4,2,3,1,4,4,5,4,2,2,4,3,4,4,1,2,3,3,4,4,4,4,4,2,2,3,2,2,2.61538461538462,2,3,3,2,3,2,3,2,3,3,3,4,3,2,36,36.4,2,36.2,1,8,3,2,-1.1252235246125,-.693304325214855,METU
1994,3,2,3,2,2,4,2,2,4,2,2,2,1,3,2,2,4.61111111111111,6,3.55555555555556,3.77777777777778,64,2.5, ,2.54545454545455,1,7,5,6,7,6,7,6,5,6,5,6,2,2,1,2,7,2,1,1,2,5,3,2,2,5,2,1,2,1,2,1,2,5,5,2,2,10:25:38,2,2,0,4,4,4,4,4,4,4,2,3,3,5,6,5,1,4,4,1,13,5.5,3.72727272727273,5,5,5,5,5,1,2,2,3,3,5,3,4,4,4,5,3,4,2,5,1,5,3,5,2,4,1,3,1,2,2,3,4,3,2.92307692307692,2,2,2,1, ,4,4,2,1,5,4,3,2,1, ,2,8,1, , ,1,1, ,1, , , , , , , , , , ,6,5,5,5,6,6,6,7,2,1,1,5,5,4,5,3,4,5,4,1,4,4,4,5,3,5,4,5,3,3,4,4,1,4,1,2,3,4,4,3,4,4,2,4,4,2,3,2,4,4,4,3,3,1,4,2,5,4,4,2,5,4,2,4,1,4,3.38461538461538,3,4,4,3,3,3,3,4,3,3,5,5,2,4,35.7,36.7,2,36.2,1,2,3,2,.81048749746294,-.306915045176397,METU
1996,1,3,1,3,2,4,4,2,3,4,3,1,1,3,2,1,5.11111111111111,0,4,3.88888888888889,64,3.5,2,2.72727272727273,1,6,6,6,6,6,6,6,6,6,5,6,5,4,2,1,6,5,4,2,3,6,6,5,2,2,4,3,2,2,2,2,4,6,6,2,4,10:24:44,1.6,2,0,4,4,4,4,4,4,4,4,4,4,4,7,5,1,3,5,2,28,6,4,5,3,5,5,5,4,3,3,4,2,5,4,4,5,3,4,4,4,3,4,2,5,5,5,5,5,4,3,4,3,5,5,5,5,4.53846153846154,2,1,2,1, ,4,4,5, ,6,5,7,7,2,1,2,8,1, , ,1,1, ,2,öğrenci topluluğu,öğrenci topluluğu, , , ,4,5, , , ,7,6,7,7,5,4,5,7,3,2,2,3,5,4,4,3,5,4,4,1,2,4,4,2,4,4,4,4,4,4,4,4,3,3,3,2,4,4,3,4,4,5,4,4,3,5,4,1,4,4,3,3,4,2,4,3,5,5,5,2,4,4,5,4,3,5,3.30769230769231,3,4,5,3,2,3,3,4,3,3,4,4,2,4,36.3,36.6,2,36.45,1,6,3,2,1.2944152529818,.68665738920821,METU
1984,2,2,3,2,2,3,2,2,2,3,2,1,2,2,2,3,3.61111111111111,0,4.22222222222222,2.66666666666667,56,1.44444444444444,5,2.27272727272727,1,5,2,2,5,5,5,5,2,5,1,6,2,2,4,1,6,5,2,2,2,1,1,1,2,2,1,2,1,1,1,1,2,1,1,2,2,10:24:09,2,2,0,4,5,5,5,5,5,3,2,5,3,5,7,7,1,6,6,2,46,5.83333333333333,2.72727272727273,4,2,3,4,4,2,2,2,2,1,4,2,3,3,3,4,3,2,2,2,1,4,5,4,4,2,4,4,4,4,5,4,3,3,3.84615384615385,2,1,1,2,2,4,4,2,2,6,4,5,5,1, ,2,5,3,1,8,4,2,8,2,Alternatif Anne, , , , ,7, , , , ,6,6,6,6,6,5,6,10,4,1,2,5,5,4,3,2,4,4,4,2,4,4,4,2,4,4,4,5,4,4,5,4,2,3,1,3,1,4,5,2,5,5,3,5,4,4,3,2,3,3,4,3,4,2,5,4,4,3,4,2,4,5,3,3,3,3,2.53846153846154,3,3,3,2,2,2,3,3,2,2,3,5,2,3,36.7,36.4,2,36.55,1,4,3,2,-.157368013574777,-1.35568594813793,METU
1995,2,4,2,4,4,2,2,2,4,2,2,3,3,2,2,4,2.11111111111111,3,2.44444444444444,2.77777777777778,70,2.16666666666667,15,2.72727272727273,1,2,1,1,1,6,2,1,1,1,4,7,2,1,1,1,4,1,1,3,1,1,4,5,1,1,4,2,2,2,3,1,2,2,2,1,2,10:23:56,2.8,2,3,4,4,1,4,3,2,2,2,2,2,4,6,7,6,6,6,5,27,2.33333333333333,2.09090909090909,3,4,2,3,2,2,1,1,1,2,2,4,4,2,3,4,2,2,2,2,2,1,2,5,2,2,1,1,1,2,2,2,2,2,1.92307692307692,1,1,3,1, ,4,4,5, ,7,5,8,8,1, ,2,4,1, , ,1,2,3,2,agt,ünifeb, , , ,2,3, , , ,4,2,2,2,2,2,2,7,2,4,2,5,4,1,5,5,1,4,4,2,4,3,5,4,5,5,4,4,2,3,3,3,2,2,2,2,4,5,4,4,2,5,1,1,2,2,2,3,4,4,4,4,4,4,2,2,4,5,4,2,3,3,2,2,1,4,3.61538461538462,4,4,3,4,4,3,4,4,4,5,4,4,3,1,36.4,36.5,2,36.45,1,3,3,2,-1.60915128013136,-.638105856637932,METU
1991,2,2,3,2,2,2,2,2,3,2,2,2,2,2,4,2,5,0,4.11111111111111,3.33333333333333,78,2.83333333333333, ,2.18181818181818,1,6,2,6,6,6,7,5,2,7,4,6,5,4,6,5,4,5,4,2,2,6,3,6,3,2,1,2,2,3,4,3,2,3,3,1,3,10:19:21,2.4,2,0,4,4,4,4,5,4,4,4,4,4,3,2,3,1,1,3,3,10,7,3.27272727272727,3,4,3,3,4,4,4,1,3,4,3,4,4,4,4,4,1,4,1,4,2,3,4,4,3,4,2,4,5,4,5,4,4,5,3.92307692307692,1,2,2,1, ,4,2,5, ,3,3,2,2,2,1,2,6,1, , ,1,1, ,1, , , , , , , , , , ,7,7,7,7,7,7,7,7,2,1,1,5,5,1,5,5,4,5,4,2,2,5,2,4,4,4,4,4,4,4,4,4,1,1,1,1,4,4,2,2,4,4,1,2,4,4,3,1,2,3,4,4,3,3,4,4,3,3,4,4,2,4,4,3,3,3,2.53846153846154,3,3,3,2,2,2,2,3,3,1,3,3,2,4,35.8,36,2,35.9,1,8,3,2,1.18687575175539,.0242757662851389,METU
1996,2,2,2,3,2,2,4,1,5,2,2,2,2,2,3,2,2.44444444444444,0,4.77777777777778,3,70,2.22222222222222, ,2.45454545454545,1,1,1,2,2,7,5,2,2,2,2,2,3,1,2,1,6,2,1,5,1,2,3,3,2,2,3,3,2,1,1,2,2,2,2,2,2,10:17:55,2.2,2,2,4,5,5,5,5,5,5,3,5,5,2,4,4,2,1,4,1,38,7,2.27272727272727,2,3,2,3,3,2,2,2,2,2,2,3,3,3,4,3,2,4,2,3,1,3,2,4,3,5,2,4,4,2,5,3,5,5,3.61538461538462,1,2,1,1, ,4,4,3,1,8,3,8,8,1, ,2,8,1, , ,8,1, ,2,Siyasi,Siyasi,Eğlence, , ,7,4,2, , ,7,7,7,7,7,7,7,7,4,4,2,5,4,3,2,2,4,4,4,3,3,5,3,2,5,4,4,4,4,4,4,4,3,3,3,2,4,4,2,5,1,5,3,4,4,4,3,2,4,3,5,2,3,3,4,3,4,4,4,4,2,4,4,4,2,4,2.38461538461538,2,4,3,3,1,2,2,3,2,2,4,4,1,2,36.7,36.8,2,36.75,1,3,3,2,-1.28653277645212,-.58290738806101,METU
1993,4,2,1,2,4,1,1,4,3,2,1,2,4,3,4,4,4.16666666666667,0,4.11111111111111,3.33333333333333,70,3.61111111111111,21,2.27272727272727,1,5,2,2,3,6,6,7,5,6,5,4,6,5,5,1,4,1,2,2,2,7,3,3,2,2,5,4,5,3,7,5,2,5,3,2,3,10:17:50,3.4,2,2,4,4,4,4,5,5,3,4,4,4,3,2,2,2,1,1,2,14,6,3.27272727272727,4,4,4,4,4,1,5,1,4,1,4,4,2,4,4,4,5,2,1,4,2,2,3,5,2,5,2,1,4,1,3,2,3,2,2.69230769230769,1,1,2,1, ,4,4,4,1,4,2,8,5,1, ,2,8,1, , ,1,1, ,1, , , , , , , , , , ,6,6,5,7,7,5,5,7,3,3,3,2,4,2,2,4,2,5,5,2,3,4,3,4,3,2,2,4,4,2,2,2,4,3,2,1,5,5,2,4,4,5,4,5,4,3,3,4,4,3,4,5,2,3,4,2,4,4,4,2,2,3,2,2,3,1,3.15384615384615,5,4,3,3,3,4,2,2,3,3,4,4,2,3,35.7,36,2,35.85,1,3,3,2,.380329492557288,.797054326362055,METU
